number_of_dates,percentage,symbol
0,-1,AGE
0,-1,AUM
0,-1,BBH
0,-1,BCB
0,-1,BED
0,-1,BIG
0,-1,BLW
0,-1,BMD
0,-1,BMN
0,-1,BMV
0,-1,BNW
0,-1,CAB
0,-1,CAR
0,-1,CDG
0,-1,CDH
0,-1,CE1
0,-1,CEG
0,-1,CFV
0,-1,CHC
0,-1,CMF
0,-1,CMK
0,-1,CMP
0,-1,CMW
0,-1,CNA
0,-1,CNN
0,-1,CPH
0,-1,CVP
0,-1,DAC
0,-1,DBW
0,-1,DCG
0,-1,DCH
0,-1,DDH
0,-1,DKC
0,-1,DM7
0,-1,DNN
0,-1,DPD
0,-1,DSD
0,-1,DTH
0,-1,DVM
0,-1,DVW
0,-1,DXL
0,-1,E12
0,-1,EMG
0,-1,FBA
0,-1,FBC
0,-1,FCC
0,-1,FCS
0,-1,FRM
0,-1,FSO
0,-1,FTI
0,-1,GEE
0,-1,GH3
0,-1,GLC
0,-1,GLW
0,-1,GMH
0,-1,HCI
0,-1,HGT
0,-1,HHN
0,-1,HHR
0,-1,HKP
0,-1,HMR
0,-1,HNR
0,-1,HRB
0,-1,HTR
0,-1,HTW
0,-1,IBN
0,-1,IHK
0,-1,IME
0,-1,IN4
0,-1,IRC
0,-1,KHW
0,-1,LAW
0,-1,LCC
0,-1,LCW
0,-1,LDW
0,-1,LNC
0,-1,LQN
0,-1,LSG
0,-1,LWS
0,-1,LYF
0,-1,MBN
0,-1,MCC
0,-1,MDA
0,-1,MEF
0,-1,MES
0,-1,MGR
0,-1,MLC
0,-1,MND
0,-1,MPY
0,-1,MQB
0,-1,MTB
0,-1,NAC
0,-1,NAU
0,-1,NDW
0,-1,NLS
0,-1,NQT
0,-1,NSS
0,-1,NWT
0,-1,ODE
0,-1,PAI
0,-1,PAT
0,-1,PCH
0,-1,PLE
0,-1,PPT
0,-1,PQN
0,-1,PTG
0,-1,PTN
0,-1,PTX
0,-1,PX1
0,-1,QNT
0,-1,QNW
0,-1,RBC
0,-1,SCV
0,-1,SCY
0,-1,SEP
0,-1,SHX
0,-1,SPV
0,-1,SQC
0,-1,SSF
0,-1,STS
0,-1,STW
0,-1,SVH
0,-1,TAN
0,-1,TAW
0,-1,TB8
0,-1,TBR
0,-1,TBX
0,-1,TCJ
0,-1,TCK
0,-1,TED
0,-1,TET
0,-1,THN
0,-1,THU
0,-1,THW
0,-1,TKA
0,-1,TNP
0,-1,TPS
0,-1,TQN
0,-1,TQW
0,-1,TRT
0,-1,TVH
0,-1,UCT
0,-1,UDL
0,-1,UEM
0,-1,UMC
0,-1,UPC
0,-1,VAT
0,-1,VBG
0,-1,VCE
0,-1,VDB
0,-1,VHF
0,-1,VIR
0,-1,VKP
0,-1,VLP
0,-1,VMA
0,-1,VPR
0,-1,VPW
0,-1,VTM
0,-1,VTQ
0,-1,VUA
0,-1,VVN
0,-1,VVS
0,-1,VXP
0,-1,VXT
0,-1,X26
0,-1,X77
0,-1,XDH
0,-1,XMD
2,0.0,AMP
1,0.0,APL
1,0.0,ARM
3,0.0,ATS
1,0.0,BCV
1,0.0,BDW
1,0.0,BGW
3,0.0,BHT
3,0.0,BSP
1,0.0,C22
5,0.0,CCA
1,0.0,DFC
2,0.0,DNC
1,0.0,EPC
1,0.0,FGL
2,0.0,FHN
1,0.0,FHS
22,0.0,GMA
1,0.0,HC1
2,0.0,HEC
1,0.0,HLB
1,0.0,HLT
1,0.0,HNP
2,0.0,HPM
1,0.0,IBD
1,0.0,ISG
1,0.0,NTF
1,0.0,NVP
3,0.0,PMJ
1,0.0,PNG
1,0.0,PRC
1,0.0,PXC
1,0.0,SPH
6,0.0,TOW
1,0.0,TUG
3,0.0,VDT
1,0.0,VNY
1,0.0,VTG
1,0.0,VTX
11,0.5,BCF
23,0.59,GAB
13,0.64,BDG
8,0.65,SAF
10,0.67,TNB
4,0.72,ISH
23,0.73,TBC
3,0.74,DSV
17,0.77,PMC
23,0.79,NCT
11,0.83,L10
16,0.86,BSQ
17,0.97,BWS
21,1.04,NET
4,1.09,VIH
23,1.11,BAX
22,1.18,FOC
13,1.21,MA1
5,1.27,BRS
23,1.28,SZB
23,1.29,VID
23,1.34,TV4
23,1.4,SJD
3,1.41,DNA
20,1.42,CAV
23,1.43,INN
23,1.44,PAC
9,1.46,CCM
23,1.46,MCH
23,1.49,BHN
