symbol,number_of_dates,percentage
AMC,2,0.0
APT,2,0.0
ATA,4,0.0
BBH,1,0.0
BBS,1,0.0
BCP,1,0.0
BDW,1,0.0
BMJ,3,0.0
BRS,2,0.0
BSG,1,0.0
BTU,1,0.0
BTV,1,0.0
BTW,3,0.0
C12,1,0.0
CBS,1,0.0
CEG,1,0.0
CGV,1,0.0
CH5,1,0.0
CID,1,0.0
CLW,1,0.0
CSI,1,0.0
CTN,3,0.0
CX8,1,0.0
CYC,2,0.0
DAC,1,0.0
DCS,4,0.0
DHN,2,0.0
DND,1,0.0
DP2,1,0.0
DPP,1,0.0
DSP,3,0.0
DSV,1,0.0
DTG,1,0.0
DTT,1,0.0
DTV,1,0.0
DVC,2,0.0
E12,1,0.0
ECI,2,0.0
EMC,1,0.0
EME,1,0.0
FRC,1,0.0
FRM,1,0.0
GLW,1,0.0
HAM,1,0.0
HDO,4,0.0
HDW,2,0.0
HES,1,0.0
HFB,2,0.0
HFC,1,0.0
HHC,1,0.0
HKB,2,0.0
HLG,1,0.0
HPW,1,0.0
HSM,1,0.0
ICC,2,0.0
IME,2,0.0
KCE,1,0.0
KGM,1,0.0
KHL,4,0.0
KST,1,0.0
KTT,1,0.0
LBC,2,0.0
LG9,1,0.0
LM3,1,0.0
LMI,1,0.0
LO5,1,0.0
MED,4,0.0
MND,2,0.0
MPY,5,0.0
MVN,3,0.0
NBT,1,0.0
NLS,1,0.0
NOS,3,0.0
NSG,1,0.0
NSL,1,0.0
NSS,1,0.0
NTB,4,0.0
NTT,1,0.0
PCN,1,0.0
PEN,1,0.0
PHH,1,0.0
PHS,1,0.0
PIV,4,0.0
PLA,2,0.0
PPE,1,0.0
PTC,1,0.0
PWS,1,0.0
QCC,1,0.0
QLT,1,0.0
QNU,1,0.0
QSP,4,0.0
QST,1,0.0
RCC,1,0.0
RGC,1,0.0
RTB,2,0.0
S12,1,0.0
S27,1,0.0
SAP,1,0.0
SB1,2,0.0
SDX,1,0.0
SGO,4,0.0
SIG,4,0.0
SJM,2,0.0
SNC,3,0.0
SP2,1,0.0
TCJ,2,0.0
TDF,1,0.0
TH1,1,0.0
THU,4,0.0
TOW,1,0.0
TRT,1,0.0
TSB,1,0.0
TSG,2,0.0
TUG,1,0.0
TVP,1,0.0
V11,1,0.0
VC5,1,0.0
VDL,1,0.0
VDT,1,0.0
VE2,3,0.0
VIE,1,0.0
VLW,5,0.0
VNB,4,0.0
VXP,1,0.0
VXT,1,0.0
X26,1,0.0
QPH,4,0.12
VCP,20,0.12
CTF,21,0.33
VC3,21,0.35
TTA,21,0.38
VPI,21,0.4
QHW,3,0.41
PSL,19,0.49
BTP,21,0.5
MNB,3,0.53
C92,10,0.54
GAB,21,0.55
TBD,4,0.55
HNP,2,0.61
DHG,21,0.65
THP,20,0.66
S74,3,0.67
TDN,21,0.67
VET,5,0.72
TMC,4,0.74
EIB,21,0.75
SKV,12,0.76
TV3,8,0.76
AVC,7,0.81
EVF,21,0.81
SHP,18,0.81
PPS,15,0.83
CKA,9,0.85
VIG,21,0.91
BPC,4,0.94
DDG,21,0.96
H11,2,0.99
BOT,21,1.0
SGB,21,1.07
HWS,12,1.13
PTI,15,1.13
PTP,5,1.14
HQC,21,1.18
CHP,21,1.22
THG,21,1.22
YEG,21,1.22
DPH,11,1.25
NAS,10,1.25
CDN,11,1.27
CMN,3,1.29
GKM,21,1.29
WCS,17,1.29
VCW,7,1.32
HTV,14,1.33
VSA,5,1.39
DHT,21,1.4
CNG,21,1.41
TDT,21,1.42
PVR,4,1.43
BMC,21,1.44
CTB,14,1.45
DLG,21,1.48
SC5,21,1.48
DTI,2,1.49
ISH,10,1.51
VNM,21,1.52
DNP,15,1.54
ASG,21,1.56
CMG,21,1.56
FTM,21,1.57
HTE,10,1.57
PMG,21,1.57
VIB,15,1.6
DPR,21,1.61
GHC,20,1.61
VNE,21,1.61
VNI,2,1.61
S4A,16,1.62
VCG,21,1.62
BDT,19,1.63
ST8,11,1.66
PVL,21,1.67
NED,15,1.69
NVL,21,1.7
CSM,21,1.72
FIR,21,1.73
NET,13,1.73
DHP,7,1.74
SHA,21,1.74
TYA,21,1.74
TBC,21,1.75
TMT,20,1.75
BSA,18,1.78
DSN,21,1.78
DBD,21,1.79
DGT,2,1.79
HCD,21,1.79
MQN,21,1.81
XHC,6,1.81
HBS,15,1.82
QBS,21,1.82
TVD,20,1.82
AMV,21,1.85
SCI,21,1.86
FOC,20,1.87
HTG,16,1.88
SCD,20,1.88
TGG,21,1.89
KDM,17,1.9
NT2,21,1.9
STC,13,1.91
FT1,7,1.92
KHA,12,1.92
BFC,21,1.93
CSV,21,1.97
SGR,21,1.97
LHC,21,1.99
CLL,21,2.0
DPM,21,2.01
DAG,21,2.03
BHN,21,2.04
DPC,6,2.05
S55,11,2.05
DBC,21,2.06
GMC,21,2.06
ICN,17,2.07
TC6,15,2.08
VTP,21,2.08
CAP,21,2.16
DS3,20,2.16
IBC,21,2.17
SDD,21,2.17
BDG,21,2.2
VTB,21,2.24
ORS,21,2.26
VGG,21,2.26
HDM,6,2.28
VTX,3,2.28
DCL,21,2.29
ART,21,2.31
ASA,4,2.31
TSC,21,2.31
VAV,11,2.31
NTP,21,2.33
ABI,21,2.34
DRL,20,2.34
ASP,21,2.35
TTH,21,2.35
DHM,21,2.37
THI,14,2.37
TL4,12,2.37
PMB,3,2.39
PLX,21,2.4
SMN,8,2.4
VCF,20,2.4
INC,3,2.42
BIC,21,2.43
HAD,21,2.43
MFS,21,2.44
PXL,21,2.45
PHC,21,2.48
PIC,17,2.48
VSI,21,2.49
MAS,18,2.51
VMC,21,2.51
VMD,15,2.51
BVB,21,2.53
HAR,21,2.53
AGM,21,2.54
VTD,21,2.54
LBM,20,2.55
SKH,21,2.57
IDV,21,2.59
NDT,6,2.59
TCT,21,2.6
HGW,2,2.61
PSP,17,2.61
TNI,21,2.61
MAC,6,2.62
OPC,19,2.62
PPC,21,2.63
PVY,4,2.63
TV4,18,2.66
VTO,21,2.66
NVB,21,2.67
PXT,21,2.67
NBE,12,2.68
CAV,21,2.69
HAI,21,2.7
SAB,21,2.7
TAR,21,2.7
PSH,21,2.71
HND,21,2.72
HAG,21,2.73
LIG,21,2.73
VCA,19,2.73
HMC,16,2.75
NTH,18,2.75
RAL,21,2.75
BAB,13,2.76
SMB,21,2.76
TV2,21,2.76
AGP,21,2.77
L14,21,2.77
SDK,9,2.77
AGG,21,2.78
AAV,21,2.79
VWS,3,2.79
VCC,4,2.81
AMD,21,2.82
PCT,6,2.83
TTP,8,2.83
BCE,21,2.84
VTC,14,2.84
OGC,21,2.85
VFS,20,2.85
HEC,9,2.86
HID,21,2.86
VIC,21,2.86
VTV,17,2.86
VNS,18,2.87
ADP,10,2.88
HAT,20,2.88
IDC,21,2.88
WSB,21,2.88
BWS,14,2.9
PGN,21,2.94
TDS,21,2.94
VOS,21,2.94
FIT,21,2.95
VBB,21,2.95
HUT,21,2.96
LIX,21,2.96
SBA,21,2.97
SVC,14,2.97
TTD,7,2.98
KLF,21,3.0
SVI,9,3.0
POV,6,3.01
MSR,21,3.03
TRC,18,3.04
CCL,21,3.05
ALT,2,3.06
QTP,21,3.07
VNR,10,3.07
PDN,14,3.09
PPH,20,3.09
SD5,21,3.1
MIG,21,3.11
VEF,21,3.12
PAC,21,3.13
DZM,21,3.14
HTI,20,3.14
PMJ,4,3.14
VSN,18,3.14
BBC,16,3.15
PVI,21,3.15
ABT,20,3.16
C47,21,3.16
KDH,21,3.17
ONE,14,3.17
SZE,19,3.17
VKC,21,3.17
VTR,21,3.17
HJS,8,3.18
NLG,21,3.19
PCE,7,3.2
M10,21,3.21
TNW,5,3.21
BID,21,3.23
INN,21,3.24
VHL,15,3.25
BSQ,11,3.26
MML,21,3.26
SJF,21,3.26
UDJ,21,3.27
S99,21,3.28
HHP,21,3.3
APG,21,3.31
OIL,21,3.31
VRC,21,3.32
KHP,21,3.33
KVC,21,3.33
SVN,21,3.33
BVS,21,3.35
MLS,21,3.35
APS,18,3.36
GSP,18,3.36
CCR,6,3.37
HD2,17,3.37
NAB,21,3.37
NCT,21,3.37
CSC,18,3.38
GDT,21,3.38
PLP,21,3.38
TTE,4,3.38
V12,15,3.39
HVG,4,3.4
MVB,20,3.41
DNA,4,3.42
HHS,21,3.42
CMD,3,3.43
CLG,21,3.45
BCM,21,3.46
ITA,21,3.46
CEO,21,3.47
VPS,20,3.47
DRI,21,3.48
DQC,21,3.5
LAF,15,3.5
LCS,18,3.5
VHM,21,3.5
DAS,5,3.52
SRF,16,3.52
TTB,21,3.52
CKG,21,3.53
HPT,11,3.53
STH,21,3.53
VPH,21,3.53
VSH,21,3.53
GMX,11,3.55
NBC,21,3.55
CPC,6,3.56
MBG,21,3.56
VFG,16,3.56
NSC,21,3.58
SAM,21,3.58
CII,21,3.59
NDN,21,3.59
THT,19,3.59
FOX,21,3.6
PGD,21,3.6
CCI,12,3.62
FCM,21,3.62
KDC,21,3.62
TLG,21,3.62
HU4,6,3.63
ITD,21,3.63
SAS,20,3.63
HTP,2,3.64
NRC,21,3.65
TMP,19,3.65
MEC,3,3.68
PJT,18,3.68
BSI,21,3.69
HU3,17,3.69
VC2,10,3.69
ACS,3,3.7
D11,18,3.7
SRC,21,3.7
VQC,2,3.7
BCC,21,3.71
CTP,21,3.71
EBS,12,3.71
LPB,16,3.72
DVP,21,3.73
NDX,10,3.73
ACL,21,3.78
VNP,21,3.78
AAM,18,3.79
DMC,21,3.8
NNG,16,3.8
NVT,21,3.8
BRC,12,3.82
HUB,21,3.83
VIF,18,3.84
DAE,15,3.85
PGI,21,3.87
SGS,8,3.88
VSE,2,3.88
PNJ,21,3.89
VPD,20,3.89
DC1,15,3.9
VIT,21,3.9
HTM,21,3.91
LTG,21,3.94
ACE,16,3.95
CHS,12,3.95
VCB,21,3.95
PRT,12,3.96
DNE,6,3.97
MCO,10,4.0
TNS,2,4.0
VIW,3,4.0
HPX,21,4.01
BTT,20,4.02
LDP,12,4.02
CAT,18,4.05
SHI,21,4.05
TFC,6,4.06
AGX,5,4.07
DCM,21,4.07
PJC,8,4.07
SJD,21,4.07
TEG,21,4.07
EPH,5,4.08
SRA,21,4.09
STB,21,4.1
VGC,21,4.1
CTI,21,4.11
CDP,10,4.12
FPT,21,4.12
QCG,21,4.13
SGN,21,4.13
TVT,19,4.15
DAD,12,4.17
ADG,21,4.18
HAS,18,4.2
UIC,21,4.2
ADS,21,4.25
C32,21,4.25
FDC,17,4.27
SPM,18,4.27
TDC,21,4.27
BLF,4,4.29
L43,9,4.29
X20,8,4.3
L18,5,4.32
SZB,21,4.32
BSR,21,4.34
BST,9,4.34
MWG,21,4.36
VLC,21,4.36
MPC,21,4.38
RCL,13,4.4
ICT,21,4.41
FTS,21,4.42
MBS,21,4.42
API,19,4.43
SD6,21,4.44
SFI,21,4.44
SRT,13,4.44
LGL,21,4.45
KPF,8,4.46
BLI,17,4.47
PRO,5,4.5
SED,15,4.5
TKU,5,4.5
MSN,21,4.51
SMA,18,4.51
STG,19,4.51
JVC,21,4.52
HC3,5,4.53
HDB,21,4.55
KTC,4,4.55
NHC,4,4.55
NHH,21,4.56
NHT,20,4.56
CTX,17,4.58
DNW,19,4.58
VDP,10,4.58
QTC,17,4.59
VGI,21,4.59
LDG,21,4.6
MDG,20,4.62
APC,21,4.63
PSC,6,4.63
VCX,5,4.64
HMH,18,4.65
GSM,11,4.66
HBH,11,4.67
PNC,18,4.68
TA9,21,4.68
TDH,21,4.69
ILS,16,4.7
SCL,20,4.7
KLB,21,4.71
PCG,2,4.72
LLM,21,4.74
TST,11,4.74
KHS,6,4.75
MHC,21,4.76
NAG,21,4.76
TLT,18,4.76
AME,8,4.78
MBB,21,4.78
RCD,4,4.78
PTB,21,4.79
AAA,21,4.81
DVN,21,4.84
XPH,15,4.84
DP1,5,4.85
HLY,3,4.85
PTT,4,4.88
BEL,5,4.9
BTS,19,4.9
SSN,21,4.9
TPB,21,4.9
PAN,21,4.91
C69,21,4.92
SSI,21,4.94
TMG,3,4.95
POW,21,4.96
BTD,21,4.98
L62,2,4.98
PDR,21,4.99
PNG,2,5.0
PPI,4,5.0
VE8,2,5.0
LM8,21,5.01
NCS,19,5.03
SVT,10,5.03
THB,14,5.05
VPB,21,5.06
CMX,21,5.07
TTF,21,5.07
CTG,21,5.08
IVS,17,5.08
VDS,19,5.08
TNA,21,5.09
SCS,21,5.1
DNM,21,5.11
SHE,21,5.11
XMC,19,5.11
BCF,13,5.12
HVX,14,5.12
KHD,9,5.13
CLX,20,5.14
MHL,6,5.14
HOM,21,5.15
HU1,17,5.15
SSC,14,5.15
VBC,13,5.16
VID,16,5.16
GTA,19,5.18
ITC,20,5.18
SWC,21,5.18
CMS,21,5.19
BMP,21,5.2
BHT,3,5.21
HCC,21,5.21
VNG,21,5.21
VTE,9,5.21
REE,21,5.22
AAS,21,5.23
VCM,4,5.23
CLC,21,5.24
CTC,3,5.26
VNL,17,5.26
FLC,21,5.27
SSM,10,5.27
IMP,21,5.29
ELC,21,5.31
EVS,9,5.33
SBS,21,5.33
HKT,7,5.34
PBP,8,5.35
VRE,21,5.35
BXH,5,5.36
PVO,17,5.36
DBT,21,5.38
SFC,20,5.38
SNZ,21,5.39
TMB,16,5.4
PHN,14,5.42
APF,16,5.46
HEM,10,5.46
VGT,21,5.47
TCD,21,5.49
GLT,10,5.53
PXA,2,5.56
SD4,4,5.56
TIX,17,5.56
TNB,2,5.58
IFS,5,5.59
TDG,21,5.6
GEX,21,5.61
SGH,5,5.61
VCR,21,5.61
VVN,3,5.61
ACC,21,5.62
LCM,21,5.63
PVG,20,5.63
BWE,21,5.64
SFG,21,5.65
VC1,5,5.65
NTW,14,5.67
DIG,21,5.68
HNM,4,5.71
SHC,3,5.71
TCH,21,5.71
BVH,21,5.74
LTC,3,5.75
SII,16,5.75
VCS,21,5.75
SIV,6,5.76
VPA,2,5.77
HNI,5,5.8
SGT,17,5.81
VIN,11,5.81
TTC,8,5.83
PVB,21,5.84
HTL,21,5.85
TCB,21,5.85
TCL,21,5.86
MCC,4,5.87
PVE,4,5.88
TRA,21,5.88
VLB,13,5.88
VNA,21,5.88
KBC,21,5.89
MDC,19,5.9
VTJ,18,5.9
DXV,16,5.91
TTT,16,5.91
HDA,21,5.92
TIG,21,5.92
BMI,21,5.93
NNT,7,5.93
SKG,21,5.93
QNS,21,5.94
CIG,20,5.95
FRT,21,5.96
SD9,21,5.97
SPP,4,6.0
TOP,4,6.0
VHC,21,6.0
VST,4,6.0
TS4,21,6.01
VC7,20,6.02
VGV,6,6.02
HSL,21,6.03
DP3,18,6.04
MH3,18,6.07
VC9,20,6.08
TMX,3,6.1
MCG,20,6.11
MPT,21,6.11
PIA,17,6.11
PMT,4,6.11
TN1,21,6.12
PTS,19,6.14
CMI,4,6.15
PMP,8,6.16
LUT,18,6.19
SAC,15,6.19
PMS,7,6.21
BSP,10,6.22
DTP,10,6.26
HII,21,6.28
MTH,2,6.31
SZL,21,6.31
DLT,2,6.32
HSP,4,6.32
NBB,21,6.32
HNG,21,6.33
SDT,21,6.33
CNC,17,6.37
ITS,21,6.37
RDP,21,6.37
HVN,21,6.38
HHV,3,6.4
EID,21,6.41
SDP,15,6.43
DTL,4,6.44
GND,18,6.44
BTN,5,6.45
TVS,21,6.45
VTK,21,6.46
PXI,21,6.5
BCG,21,6.51
SEB,7,6.51
DDV,12,6.53
VCI,21,6.53
CTW,2,6.54
TOT,13,6.55
TTL,14,6.55
VJC,21,6.57
HEJ,10,6.58
YBM,21,6.58
GDW,8,6.59
DNC,11,6.6
VSF,4,6.6
CKV,10,6.61
DHA,21,6.61
MCF,11,6.61
NBP,12,6.65
USD,2,6.65
TCW,21,6.66
ACB,21,6.67
VNH,20,6.67
WSS,17,6.67
PBC,8,6.69
PDV,7,6.69
TNT,21,6.7
ITQ,21,6.72
DDN,20,6.74
DTA,21,6.75
LGC,11,6.75
VEC,16,6.76
ILA,21,6.77
ND2,9,6.81
SAF,4,6.82
ABS,21,6.83
MA1,4,6.83
TKC,20,6.83
VSG,3,6.84
TDM,21,6.85
PCC,12,6.87
SHN,20,6.87
TTN,21,6.87
UNI,14,6.87
HUG,4,6.88
KSQ,21,6.88
CDC,21,6.89
NNC,21,6.89
GCB,14,6.92
SHB,21,6.92
VE9,15,6.92
CEN,21,6.93
CMT,16,6.94
EIC,11,6.94
EVE,21,6.95
SD3,13,6.97
USC,2,6.97
DOP,5,6.98
DIC,4,7.0
AG1,9,7.01
HKP,11,7.01
SJS,21,7.03
DAH,21,7.06
HAC,17,7.06
RIC,19,7.1
BBT,12,7.13
CPI,4,7.14
DCR,2,7.14
SPI,21,7.14
TIE,4,7.14
PPP,17,7.16
V21,19,7.17
VEA,21,7.18
SD2,20,7.19
PDB,16,7.2
PNT,2,7.21
HAP,21,7.23
PGS,21,7.24
TVC,21,7.24
HCM,21,7.27
LMH,4,7.27
PVT,21,7.27
HCB,4,7.28
IDJ,21,7.29
PMC,19,7.29
SBV,21,7.3
AST,21,7.32
PV2,8,7.33
HU6,16,7.37
DTC,11,7.38
NS2,6,7.41
FCN,21,7.44
DTD,21,7.45
POT,6,7.45
CVN,21,7.46
HNA,5,7.48
HLC,6,7.49
PEQ,2,7.49
ALV,4,7.5
EFI,4,7.5
MTL,2,7.5
PXM,4,7.5
S96,4,7.5
STT,4,7.5
ICG,14,7.51
DHD,6,7.53
SMT,12,7.56
HT1,21,7.57
LEC,21,7.58
SAV,21,7.58
CCP,4,7.6
CET,19,7.6
PHR,21,7.61
SJE,21,7.67
CQT,4,7.69
HHG,21,7.69
NAW,3,7.69
IPA,13,7.7
PTE,3,7.71
TPH,12,7.73
VGR,10,7.77
HVA,4,7.78
QHD,9,7.81
DRC,21,7.82
CTS,21,7.85
SPC,3,7.85
DRH,21,7.86
CTD,21,7.88
BAX,21,7.89
HAH,21,7.89
HNF,10,7.89
TDB,8,7.9
FIC,4,7.91
VIP,21,7.92
VTA,8,7.93
TIP,21,7.94
CC1,8,7.99
APH,21,8.0
SEA,21,8.0
ACV,21,8.01
HPG,21,8.05
HPP,11,8.05
SGD,14,8.05
MSH,21,8.1
SCC,3,8.1
TTZ,21,8.1
DAT,21,8.11
IJC,21,8.12
HAX,21,8.13
VHE,21,8.14
BSL,12,8.15
FMC,21,8.23
VRG,21,8.23
SBH,3,8.24
HIG,17,8.25
GAS,21,8.26
HCT,14,8.26
TID,15,8.27
VOC,21,8.27
BKC,3,8.28
BHK,6,8.31
B82,2,8.33
GGG,4,8.33
PSB,18,8.36
STP,18,8.36
VLG,14,8.36
KOS,21,8.38
UDC,21,8.39
TTG,4,8.4
VPG,21,8.41
KKC,17,8.44
PNP,3,8.44
DHC,21,8.45
HEV,10,8.46
AFX,21,8.48
ICF,19,8.5
LM7,20,8.5
THD,21,8.52
HEP,6,8.53
KMR,21,8.55
ATB,21,8.57
DWS,7,8.57
HVH,21,8.58
DPG,21,8.59
TDP,21,8.59
THW,3,8.59
SBD,11,8.6
TMS,21,8.61
PHP,21,8.62
TIS,6,8.64
AGF,4,8.65
CQN,20,8.65
SLS,21,8.66
GEG,21,8.67
PSN,3,8.7
OCH,13,8.71
TCR,20,8.71
HPH,14,8.72
SD1,3,8.75
CRE,21,8.77
VHD,3,8.77
VE3,10,8.78
C21,14,8.83
TDW,15,8.84
HDC,21,8.89
DID,16,8.9
LCG,21,8.93
MCP,20,8.93
VND,21,8.93
PSE,3,8.97
ILC,7,9.0
STK,21,9.0
VFC,5,9.02
FID,21,9.09
UPH,2,9.09
SGP,21,9.1
PDC,5,9.14
DGC,21,9.17
SHS,21,9.21
BII,21,9.23
HSA,3,9.23
VNC,6,9.23
CLH,18,9.26
TEL,10,9.26
PVH,3,9.29
IDI,21,9.31
NAV,13,9.34
SCR,21,9.37
TSD,3,9.37
PVC,21,9.39
PC1,21,9.4
VXB,6,9.43
SDV,11,9.46
VNX,9,9.5
PIT,20,9.52
CAN,12,9.53
TVA,3,9.55
TPC,15,9.56
BSH,5,9.57
TRS,12,9.57
PAS,21,9.6
HSG,21,9.61
TVN,21,9.63
VIX,21,9.65
ICI,9,9.7
UPC,3,9.71
GTS,4,9.72
AGR,21,9.73
MKP,11,9.74
DCF,14,9.76
MCH,21,9.76
PGV,21,9.77
C4G,21,9.8
TXM,21,9.81
TR1,11,9.84
VSC,21,9.85
SBT,21,9.86
DXP,21,9.88
HVT,12,9.88
DC4,21,9.91
BHA,6,9.94
CTR,21,9.98
NHP,4,10.0
PSG,4,10.0
SD7,5,10.0
TSJ,3,10.04
HBC,21,10.05
PVD,21,10.06
EMS,18,10.08
EVG,21,10.09
PVP,21,10.13
CNN,4,10.15
NAF,21,10.25
GMD,21,10.4
COM,21,10.42
CRC,21,10.42
NUE,13,10.42
HDG,21,10.43
TCO,19,10.43
HTC,15,10.44
TPS,6,10.45
HPD,10,10.57
PVX,4,10.59
TNG,21,10.64
CMC,10,10.65
PVS,21,10.65
HLD,21,10.67
PSI,14,10.68
D2D,21,10.69
VIM,4,10.7
PFL,21,10.77
SDA,19,10.77
LHG,21,10.78
DSC,5,10.83
DXG,21,10.9
BT6,4,10.91
VSM,10,10.91
MST,21,10.93
KSB,21,10.98
HSI,15,11.0
L61,5,11.0
PVV,21,11.0
L12,7,11.03
SGC,11,11.03
TVH,7,11.05
VGP,10,11.05
ACM,21,11.11
HTT,4,11.11
VHG,21,11.11
PTL,20,11.13
PGC,21,11.15
MRF,5,11.23
KSD,18,11.25
VES,4,11.25
VPR,7,11.25
HOT,8,11.3
L10,8,11.33
HMS,9,11.39
MTV,7,11.49
L45,7,11.5
BMF,7,11.52
