symbol,number_of_dates,percentage
PVO,23,11.18
TSJ,5,11.2
DDM,4,11.22
PVX,4,11.22
TOP,4,11.25
TTT,13,11.28
HLG,4,11.3
BVG,23,11.32
KHS,16,11.36
HBH,11,11.41
HUG,5,11.51
VE1,19,11.52
DFF,23,11.58
VNX,5,11.59
TNB,16,11.62
E12,21,11.71
ST8,23,11.72
HSG,23,11.73
SIC,5,11.73
TNT,23,11.73
PV2,23,11.75
PVA,4,11.76
SDB,4,11.76
SGS,20,11.76
NXT,23,11.79
STL,4,11.79
FRT,23,11.8
SDU,16,11.8
APS,23,11.81
BBS,10,11.83
UPC,5,11.84
PIS,9,11.85
AGE,3,11.88
HD2,23,11.89
CTN,4,11.9
BBM,13,11.92
VTE,12,11.95
IHK,3,11.97
TH1,3,11.97
BTG,11,12.0
GVT,13,12.05
VIM,4,12.1
L61,21,12.12
NAS,13,12.12
FHS,23,12.13
CTS,23,12.19
TLI,10,12.21
TTZ,23,12.27
BDW,6,12.31
CSC,23,12.32
VIG,23,12.32
BMJ,22,12.35
CT6,11,12.39
LG9,14,12.4
L14,23,12.51
EVS,23,12.52
PRO,16,12.53
YBC,9,12.55
PIA,11,12.57
HLD,23,12.58
PBP,23,12.6
DAT,22,12.67
BAL,16,12.71
DTA,23,12.78
SSN,23,12.8
BLN,11,12.81
TNS,23,12.81
ADC,13,12.82
PCM,21,12.82
HGW,22,12.94
NVB,23,12.94
S72,17,12.96
VCC,23,12.97
VIX,23,13.07
CI5,6,13.09
DAS,8,13.14
BTH,9,13.2
NHA,23,13.24
SGD,15,13.25
TTH,23,13.25
SEP,7,13.29
PCH,23,13.33
TBH,3,13.36
DSD,10,13.5
PXL,23,13.57
TVB,23,13.58
VBH,8,13.61
UNI,23,13.64
DNE,17,13.72
VPA,20,13.8
HD8,14,13.85
JOS,4,13.89
KTC,13,13.91
DCF,14,13.93
CNN,12,14.12
GER,12,14.15
NNG,5,14.19
APG,23,14.2
PTD,14,14.22
SIV,10,14.25
ART,23,14.36
PMP,18,14.36
ICN,18,14.39
SID,22,14.42
CAB,15,14.54
PVD,23,14.86
LGM,15,14.89
CNT,23,14.91
PFL,23,15.0
CAN,13,15.2
TTG,21,15.22
VXB,4,15.28
AMD,23,15.34
TNW,14,15.42
NAU,9,15.44
BMS,23,15.45
BST,15,15.55
CMN,10,15.62
PXI,23,15.68
VC3,23,15.81
DTI,16,15.85
BVN,11,15.88
TNP,5,16.02
VTX,11,16.08
SCL,23,16.14
KLF,23,16.29
SCI,23,16.41
CAR,23,16.47
PDC,18,16.52
ITC,23,16.62
SKN,14,17.07
CBS,22,17.27
VTL,14,17.47
DSC,23,17.74
VC6,11,17.93
ALV,23,17.95
KPF,23,17.96
GTD,11,18.17
PJC,12,18.22
VC9,23,18.24
NDP,7,18.65
ACS,7,18.7
DND,10,18.7
CT3,2,18.95
L18,23,19.22
TDC,23,19.35
SIG,11,19.76
VHH,10,19.87
NHV,23,20.06
BII,23,20.17
PXT,23,20.17
DAN,18,20.28
FIC,15,20.58
TLT,6,20.72
DNL,8,20.93
PTL,23,21.0
LMH,23,21.02
FLC,23,21.35
VW3,12,21.37
DSP,15,21.62
HAI,23,21.64
TGG,23,22.01
DTC,22,22.43
VDN,11,22.51
SPB,15,22.86
PND,17,23.0
BKC,21,23.36
TVA,8,24.07
PXS,23,24.29
TAW,7,24.43
DBM,5,24.72
CFV,17,26.7
THS,12,27.72
RGC,23,27.81
VFC,12,29.74
MA1,9,29.79
DXL,16,34.87
