symbol,number_of_dates,percentage
SGO,5,13.75
CGV,21,13.79
SJF,21,13.8
TNC,21,13.81
MGC,21,13.9
VFC,19,13.9
BVN,8,13.96
HCD,21,13.99
MSR,21,14.02
PAP,15,14.02
BSI,21,14.03
PSB,21,14.05
TCI,21,14.06
NED,21,14.09
KLM,5,14.12
VKC,21,14.12
HQC,21,14.21
VE8,21,14.22
AVF,5,14.29
DPG,21,14.29
HLA,5,14.29
NTB,5,14.29
PPI,5,14.29
PXM,5,14.29
S96,5,14.29
SPP,5,14.29
VNI,5,14.29
SDD,21,14.43
G20,5,14.44
SDB,5,14.44
CKA,13,14.45
HAV,15,14.46
DC4,21,14.49
DID,21,14.5
ITC,21,14.51
TSD,8,14.56
HLD,21,14.64
FTM,21,14.66
VIM,18,14.74
SD9,21,14.75
NTL,21,14.79
S27,5,14.81
EVF,21,14.83
DIC,5,14.84
PV2,21,14.84
SJC,5,14.84
HDC,21,14.96
HTN,21,15.04
CEN,21,15.14
TNS,21,15.14
PEQ,6,15.23
KHA,5,15.33
PFL,21,15.36
GTT,5,15.38
V11,5,15.38
V15,5,15.38
MTV,9,15.39
HGM,11,15.48
MCG,21,15.48
DIG,21,15.56
HAF,6,15.58
BCG,21,15.61
D11,19,15.61
SD8,5,15.65
BNA,21,15.79
SDP,21,15.8
KTS,21,15.89
ILS,12,15.9
CSI,21,15.92
GGG,5,15.93
PSE,21,15.99
CLG,5,16.0
KHL,5,16.0
PSG,5,16.0
STL,5,16.0
RGC,21,16.06
JOS,5,16.15
TVW,4,16.17
VE9,21,16.17
PVH,5,16.19
HGW,14,16.23
SKG,21,16.26
HNB,17,16.3
KHD,21,16.3
NDT,21,16.32
SIG,18,16.41
TKC,21,16.44
LIG,21,16.46
QLT,13,16.64
VCC,21,16.68
S72,19,16.71
DIH,21,16.72
BHC,5,16.76
EIC,17,16.76
VPH,21,16.77
HRB,7,16.79
APS,21,16.81
HU4,21,16.9
CTA,5,16.92
VCW,7,16.93
BTN,21,16.97
TGG,21,17.04
HD6,14,17.06
DRH,21,17.31
BLN,4,17.36
DFC,10,17.41
NDF,5,17.69
POB,15,17.7
DCS,5,17.84
ATB,5,17.93
B82,5,17.93
HDO,5,17.93
PID,5,17.93
PIV,5,17.93
TOP,5,17.93
ATA,5,18.11
MIC,21,18.24
CAD,5,18.26
CTN,5,18.26
NOS,5,18.26
SD1,5,18.26
DHB,5,18.32
PVR,5,18.33
PVE,5,18.43
VSG,5,18.43
BRR,21,18.44
DDM,5,18.46
NHP,5,18.5
NFC,15,18.57
SAP,5,18.69
BWA,9,18.7
L44,5,18.75
HTT,5,18.79
ICG,21,18.79
ASA,5,18.98
L14,21,18.98
VE4,13,19.07
MTS,10,19.17
DCF,5,19.21
SCG,15,19.34
BII,21,19.41
VGP,7,19.45
TBH,5,19.68
CID,19,19.89
MCO,21,20.12
PDB,21,20.43
PWS,16,20.48
LIC,21,20.5
YBC,19,20.7
HAR,21,20.96
VRC,21,21.0
TID,21,21.03
VEF,21,21.35
APP,21,21.78
PSW,21,22.03
CBS,21,22.55
SAM,21,22.64
SDA,21,22.88
BAL,8,22.95
L18,21,23.22
KCB,21,23.94
POV,21,24.25
RCC,16,24.38
DLG,21,24.48
CI5,19,24.56
SKN,14,24.77
RAT,7,26.47
RTB,18,26.49
PVL,21,28.99
KSF,18,29.36
POS,21,30.61
SCJ,21,31.4
LCD,17,32.55
NSL,14,33.73
