number_of_dates,percentage,symbol
0,-1,A32
0,-1,AAS
0,-1,AAT
0,-1,ABB
0,-1,ABS
0,-1,ACG
0,-1,ADG
0,-1,AGE
0,-1,AGG
0,-1,AIC
0,-1,AMP
0,-1,APH
0,-1,APL
0,-1,APT
0,-1,ASG
0,-1,AUM
0,-1,BAF
0,-1,BAL
0,-1,BBH
0,-1,BBM
0,-1,BCA
0,-1,BCB
0,-1,BCF
0,-1,BCV
0,-1,BEL
0,-1,BGW
0,-1,BHG
0,-1,BHK
0,-1,BIG
0,-1,BIO
0,-1,BKG
0,-1,BKH
0,-1,BLN
0,-1,BLW
0,-1,BMD
0,-1,BMF
0,-1,BMG
0,-1,BMN
0,-1,BMV
0,-1,BNA
0,-1,BNW
0,-1,BOT
0,-1,BRS
0,-1,BSC
0,-1,BSD
0,-1,BTG
0,-1,BTU
0,-1,BVB
0,-1,BVL
0,-1,C22
0,-1,C4G
0,-1,CAB
0,-1,CAG
0,-1,CAR
0,-1,CBI
0,-1,CCA
0,-1,CCR
0,-1,CCT
0,-1,CCV
0,-1,CDG
0,-1,CDH
0,-1,CDO
0,-1,CDR
0,-1,CE1
0,-1,CEG
0,-1,CFM
0,-1,CFV
0,-1,CH5
0,-1,CHC
0,-1,CIP
0,-1,CJC
0,-1,CKA
0,-1,CKG
0,-1,CKV
0,-1,CMD
0,-1,CMF
0,-1,CMK
0,-1,CMN
0,-1,CMP
0,-1,CNA
0,-1,CPA
0,-1,CPH
0,-1,CPI
0,-1,CQN
0,-1,CQT
0,-1,CSI
0,-1,CST
0,-1,CTA
0,-1,CVP
0,-1,DAC
0,-1,DAN
0,-1,DAS
0,-1,DBW
0,-1,DC2
0,-1,DCG
0,-1,DCH
0,-1,DCR
0,-1,DDG
0,-1,DDM
0,-1,DFF
0,-1,DID
0,-1,DKC
0,-1,DLD
0,-1,DLR
0,-1,DM7
0,-1,DMN
0,-1,DNC
0,-1,DNN
0,-1,DNT
0,-1,DOC
0,-1,DPD
0,-1,DRG
0,-1,DSD
0,-1,DSG
0,-1,DSP
0,-1,DSV
0,-1,DTB
0,-1,DTE
0,-1,DTH
0,-1,DTK
0,-1,DTP
0,-1,DUS
0,-1,DVG
0,-1,DVM
0,-1,DWC
0,-1,DWS
0,-1,DXL
0,-1,DXS
0,-1,E12
0,-1,E29
0,-1,EMG
0,-1,EPC
0,-1,FBA
0,-1,FBC
0,-1,FCC
0,-1,FCS
0,-1,FHN
0,-1,FHS
0,-1,FIR
0,-1,FOC
0,-1,FRC
0,-1,FRM
0,-1,FSO
0,-1,GAB
0,-1,GCB
0,-1,GE2
0,-1,GEE
0,-1,GER
0,-1,GH3
0,-1,GIC
0,-1,GLC
0,-1,GMA
0,-1,GMH
0,-1,GTD
0,-1,H11
0,-1,HC1
0,-1,HCB
0,-1,HCI
0,-1,HD6
0,-1,HD8
0,-1,HDW
0,-1,HEP
0,-1,HES
0,-1,HFX
0,-1,HGT
0,-1,HHN
0,-1,HHR
0,-1,HLR
0,-1,HLT
0,-1,HMG
0,-1,HMR
0,-1,HNB
0,-1,HNR
0,-1,HPH
0,-1,HPW
0,-1,HRB
0,-1,HSP
0,-1,HSV
0,-1,HTN
0,-1,HTR
0,-1,HTW
0,-1,HUB
0,-1,HUG
0,-1,HVH
0,-1,IBD
0,-1,IBN
0,-1,ICI
0,-1,ICT
0,-1,IDP
0,-1,IHK
0,-1,ILB
0,-1,ILC
0,-1,IRC
0,-1,ISG
0,-1,KCE
0,-1,KGM
0,-1,KHD
0,-1,KHG
0,-1,KHW
0,-1,KIP
0,-1,KLM
0,-1,KSF
0,-1,KSV
0,-1,KTC
0,-1,L40
0,-1,L45
0,-1,LAI
0,-1,LAW
0,-1,LBC
0,-1,LBE
0,-1,LCC
0,-1,LCD
0,-1,LCW
0,-1,LDW
0,-1,LGM
0,-1,LMH
0,-1,LMI
0,-1,LNC
0,-1,LPT
0,-1,LQN
0,-1,LSG
0,-1,LWS
0,-1,LYF
0,-1,MA1
0,-1,MBN
0,-1,MCI
0,-1,MCM
0,-1,MDA
0,-1,MDF
0,-1,MED
0,-1,MEF
0,-1,MES
0,-1,MFS
0,-1,MGC
0,-1,MGR
0,-1,MIE
0,-1,MKV
0,-1,MLC
0,-1,MML
0,-1,MND
0,-1,MPY
0,-1,MQB
0,-1,MSB
0,-1,MSH
0,-1,MTB
0,-1,MTC
0,-1,MTL
0,-1,MTS
0,-1,MVN
0,-1,NAB
0,-1,NAC
0,-1,NAU
0,-1,NBT
0,-1,NBW
0,-1,NDF
0,-1,NDT
0,-1,NDW
0,-1,NHV
0,-1,NJC
0,-1,NLS
0,-1,NQB
0,-1,NQT
0,-1,NSL
0,-1,NSS
0,-1,NTF
0,-1,NTH
0,-1,NTT
0,-1,NVP
0,-1,NWT
0,-1,NXT
0,-1,OCB
0,-1,ODE
0,-1,PAI
0,-1,PAP
0,-1,PAS
0,-1,PAT
0,-1,PBC
0,-1,PBT
0,-1,PCF
0,-1,PCH
0,-1,PEC
0,-1,PEG
0,-1,PGB
0,-1,PGN
0,-1,PHN
0,-1,PHS
0,-1,PID
0,-1,PLE
0,-1,PLO
0,-1,PMJ
0,-1,PMP
0,-1,PMW
0,-1,PND
0,-1,PNP
0,-1,PNT
0,-1,PPP
0,-1,PPT
0,-1,PQN
0,-1,PRC
0,-1,PRE
0,-1,PRO
0,-1,PSC
0,-1,PSH
0,-1,PSN
0,-1,PTD
0,-1,PTG
0,-1,PTN
0,-1,PTO
0,-1,PTV
0,-1,PTX
0,-1,PWA
0,-1,PWS
0,-1,PX1
0,-1,PXC
0,-1,QLT
0,-1,QNT
0,-1,QNU
0,-1,QNW
0,-1,QST
0,-1,RAT
0,-1,RBC
0,-1,S27
0,-1,SAF
0,-1,SAL
0,-1,SBR
0,-1,SCG
0,-1,SCO
0,-1,SCV
0,-1,SCY
0,-1,SD1
0,-1,SDC
0,-1,SDN
0,-1,SDX
0,-1,SDY
0,-1,SGB
0,-1,SGI
0,-1,SHE
0,-1,SHG
0,-1,SHX
0,-1,SIG
0,-1,SIP
0,-1,SKN
0,-1,SP2
0,-1,SPB
0,-1,SPH
0,-1,SQC
0,-1,SSB
0,-1,SSG
0,-1,SSH
0,-1,STH
0,-1,STW
0,-1,SVD
0,-1,SVG
0,-1,SVH
0,-1,SZB
0,-1,SZC
0,-1,SZG
0,-1,TA3
0,-1,TAN
0,-1,TAR
0,-1,TBH
0,-1,TBR
0,-1,TBX
0,-1,TCJ
0,-1,TDF
0,-1,TDP
0,-1,TED
0,-1,TH1
0,-1,THD
0,-1,THN
0,-1,THP
0,-1,THU
0,-1,TID
0,-1,TIN
0,-1,TKA
0,-1,TKG
0,-1,TLI
0,-1,TMB
0,-1,TN1
0,-1,TNH
0,-1,TNM
0,-1,TNP
0,-1,TOS
0,-1,TOW
0,-1,TQN
0,-1,TQW
0,-1,TR1
0,-1,TRT
0,-1,TS3
0,-1,TSD
0,-1,TSJ
0,-1,TTA
0,-1,TTE
0,-1,TTS
0,-1,TV6
0,-1,TVG
0,-1,TVH
0,-1,TVM
0,-1,TVW
0,-1,UCT
0,-1,UDL
0,-1,UEM
0,-1,UMC
0,-1,UPH
0,-1,USC
0,-1,USD
0,-1,VAB
0,-1,VBB
0,-1,VBG
0,-1,VCE
0,-1,VCT
0,-1,VDB
0,-1,VDN
0,-1,VDT
0,-1,VFS
0,-1,VHE
0,-1,VHF
0,-1,VHH
0,-1,VIM
0,-1,VIR
0,-1,VKP
0,-1,VMA
0,-1,VNX
0,-1,VPW
0,-1,VSE
0,-1,VTD
0,-1,VTK
0,-1,VTM
0,-1,VTP
0,-1,VTQ
0,-1,VTR
0,-1,VTZ
0,-1,VUA
0,-1,VVS
0,-1,VW3
0,-1,VXP
0,-1,VXT
0,-1,WTC
0,-1,X77
0,-1,XDH
0,-1,XLV
0,-1,XMC
0,-1,XMD
0,-1,XMP
2,0.0,ACS
2,0.0,ADP
1,0.0,AG1
1,0.0,BBS
1,0.0,BDB
1,0.0,BQB
1,0.0,BSH
1,0.0,BST
1,0.0,BTH
4,0.0,BVN
1,0.0,CCM
1,0.0,CID
1,0.0,CLM
1,0.0,CMC
1,0.0,CNN
1,0.0,CT6
1,0.0,CTW
1,0.0,CTX
1,0.0,CX8
1,0.0,DCF
1,0.0,DDH
1,0.0,DLT
1,0.0,DOP
1,0.0,DPC
1,0.0,DPP
1,0.0,EPH
1,0.0,FGL
1,0.0,FTI
1,0.0,GLW
1,0.0,GVT
1,0.0,HAV
2,0.0,HEJ
1,0.0,HFB
1,0.0,HFC
1,0.0,HGM
1,0.0,HHV
1,0.0,HKP
2,0.0,HLS
1,0.0,HLY
3,0.0,HNF
1,0.0,HTP
1,0.0,JOS
1,0.0,L12
1,0.0,L43
1,0.0,LG9
1,0.0,LIC
3,0.0,LM7
1,0.0,LO5
1,0.0,MRF
1,0.0,MTV
4,0.0,NOS
3,0.0,NSG
1,0.0,NUE
2,0.0,PHH
1,0.0,PIS
1,0.0,PPY
1,0.0,PTH
1,0.0,PVH
2,0.0,PVR
1,0.0,RCC
2,0.0,SD8
2,0.0,SDJ
9,0.0,SEP
5,0.0,SFC
1,0.0,SPC
5,0.0,SPV
1,0.0,SSF
1,0.0,STS
4,0.0,STT
2,0.0,TA6
5,0.0,TAG
1,0.0,TB8
1,0.0,TBT
2,0.0,TET
1,0.0,THW
2,0.0,TNW
2,0.0,TPH
1,0.0,TSB
7,0.0,TST
2,0.0,TW3
1,0.0,TXM
2,0.0,V11
1,0.0,VBH
1,0.0,VC5
1,0.0,VC6
9,0.0,VHD
1,0.0,VLF
1,0.0,VLP
1,0.0,VLW
1,0.0,VNT
1,0.0,VPA
4,0.0,VST
1,0.0,VTG
1,0.0,VTI
2,0.0,VTL
1,0.0,VVN
1,0.0,VXB
12,0.04,TDB
8,0.11,NED
10,0.17,VTA
6,0.3,SFN
2,0.34,ONW
2,0.42,HPM
6,0.44,THB
8,0.44,TPP
10,0.46,VTH
19,0.49,AGM
16,0.51,HMH
19,0.52,HPX
3,0.52,KMT
2,0.57,HPT
5,0.58,SGC
19,0.64,IMP
