number_of_dates,percentage,symbol
0,-1,AMP
0,-1,APL
0,-1,ARM
0,-1,ASA
0,-1,ATS
0,-1,AUM
0,-1,BBH
0,-1,BCB
0,-1,BCV
0,-1,BEL
0,-1,BHG
0,-1,BHK
0,-1,BHT
0,-1,BLF
0,-1,BLW
0,-1,BNW
0,-1,BSC
0,-1,BSD
0,-1,BT6
0,-1,CDG
0,-1,CDH
0,-1,CH5
0,-1,CHC
0,-1,CJC
0,-1,CMK
0,-1,CMP
0,-1,CNA
0,-1,CPA
0,-1,CPH
0,-1,CTT
0,-1,CTX
0,-1,CVP
0,-1,CVT
0,-1,CYC
0,-1,DBM
0,-1,DBW
0,-1,DCG
0,-1,DCH
0,-1,DDH
0,-1,DHN
0,-1,DKC
0,-1,DLD
0,-1,DNN
0,-1,DNT
0,-1,DP2
0,-1,DPP
0,-1,DSV
0,-1,DUS
0,-1,DVW
0,-1,ECI
0,-1,EME
0,-1,EPC
0,-1,FBA
0,-1,FBC
0,-1,FCC
0,-1,FCS
0,-1,FGL
0,-1,FHN
0,-1,FLC
0,-1,FSO
0,-1,GAB
0,-1,GCB
0,-1,GH3
0,-1,GLC
0,-1,GMA
0,-1,GTS
0,-1,HAI
0,-1,HC1
0,-1,HCI
0,-1,HCT
0,-1,HEP
0,-1,HFX
0,-1,HGT
0,-1,HHN
0,-1,HHR
0,-1,HKP
0,-1,HLT
0,-1,HLY
0,-1,HMG
0,-1,HNB
0,-1,HNP
0,-1,HNR
0,-1,HRB
0,-1,HTR
0,-1,HTW
0,-1,IBN
0,-1,IHK
0,-1,IME
0,-1,IN4
0,-1,IRC
0,-1,KDM
0,-1,KHW
0,-1,KTL
0,-1,L10
0,-1,L35
0,-1,LBC
0,-1,LCC
0,-1,LCD
0,-1,LCS
0,-1,LCW
0,-1,LDW
0,-1,LNC
0,-1,LQN
0,-1,LWS
0,-1,LYF
0,-1,MBN
0,-1,MEF
0,-1,MES
0,-1,MLC
0,-1,MPY
0,-1,MQB
0,-1,MTB
0,-1,MTC
0,-1,MTH
0,-1,NAC
0,-1,NDW
0,-1,NGC
0,-1,NJC
0,-1,NLS
0,-1,NNG
0,-1,NQB
0,-1,NQT
0,-1,NSG
0,-1,NSS
0,-1,NWT
0,-1,ONW
0,-1,PAI
0,-1,PLE
0,-1,PMJ
0,-1,POB
0,-1,PPE
0,-1,PQN
0,-1,PTO
0,-1,PTX
0,-1,PWS
0,-1,PX1
0,-1,PXC
0,-1,QNU
0,-1,QNW
0,-1,QST
0,-1,RBC
0,-1,S27
0,-1,SBM
0,-1,SCO
0,-1,SCV
0,-1,SD8
0,-1,SDX
0,-1,SEP
0,-1,SGC
0,-1,SGD
0,-1,SPD
0,-1,STS
0,-1,STW
0,-1,SVH
0,-1,TA3
0,-1,TA6
0,-1,TAG
0,-1,TAN
0,-1,TAW
0,-1,TB8
0,-1,TBT
0,-1,TBX
0,-1,TCK
0,-1,TDW
0,-1,TEL
0,-1,THN
0,-1,THS
0,-1,THU
0,-1,TKA
0,-1,TMW
0,-1,TNP
0,-1,TPH
0,-1,TPS
0,-1,TQN
0,-1,TQW
0,-1,TST
0,-1,TTS
0,-1,TUG
0,-1,TVG
0,-1,TVH
0,-1,UCT
0,-1,UEM
0,-1,UMC
0,-1,USC
0,-1,VBG
0,-1,VCE
0,-1,VCT
