symbol,number_of_dates,percentage
NDC,6,9.72
GIL,16,9.73
ATS,7,9.75
DPM,16,9.76
BVL,13,9.78
DAN,11,9.78
V12,14,9.81
NCS,16,9.82
OCH,16,9.84
XMC,16,9.89
CC1,16,9.93
CKA,9,9.95
VST,3,10.0
TGG,16,10.05
VIE,14,10.08
VNT,6,10.09
HNB,6,10.12
DAH,16,10.14
PSH,16,10.17
YBC,9,10.19
TSJ,8,10.23
VC5,3,10.28
DWS,13,10.34
PWS,7,10.35
CT6,11,10.38
S74,9,10.42
VE3,15,10.47
YEG,16,10.48
TA6,4,10.52
PVL,16,10.55
HFC,10,10.64
CCA,3,10.65
VEF,16,10.73
LLM,16,10.74
ATG,3,10.75
CKG,16,10.77
BHC,2,10.78
NBB,16,10.78
VOS,16,10.81
BMC,16,10.86
VMC,16,10.88
DRH,16,10.91
HSG,16,10.92
BTG,6,10.99
PSD,16,11.09
API,16,11.19
NGC,3,11.19
SAP,9,11.2
DPG,16,11.24
TVD,16,11.26
LDG,16,11.29
PSW,16,11.29
CII,16,11.3
HLY,3,11.41
BT1,6,11.42
BRS,11,11.43
BMN,4,11.44
HAV,12,11.45
BTH,5,11.48
SCJ,16,11.5
BST,7,11.53
HLS,4,11.54
MA1,7,11.54
TH1,3,11.6
TVW,8,11.62
BTV,10,11.67
VHH,13,11.67
VTJ,14,11.67
SGC,4,11.69
CTW,4,11.7
DP1,14,11.72
EME,3,11.84
CI5,8,11.85
HSA,3,11.88
HPI,3,11.89
QBS,16,11.9
SIC,13,11.91
NBC,16,12.07
QHW,9,12.09
CCI,16,12.14
SJM,15,12.16
VW3,13,12.25
TW3,9,12.34
TIS,16,12.43
VHC,16,12.44
QHD,11,12.45
DBM,11,12.48
HPH,15,12.52
L18,16,12.53
TDB,3,12.57
PHS,15,12.63
MIC,16,12.67
PET,16,12.71
DWC,7,12.77
SDG,6,12.81
ANV,16,12.83
PMT,15,12.84
BSH,10,12.86
IDI,16,13.0
DAG,16,13.01
PTP,5,13.03
CAD,3,13.06
SKN,6,13.13
KSD,16,13.14
LUT,16,13.14
PAP,7,13.21
TNB,13,13.37
VPC,3,13.37
DTG,10,13.39
PFL,16,13.44
FDC,16,13.55
TNS,16,13.57
VTD,16,13.69
APS,16,13.79
UNI,16,13.79
TUG,4,13.86
SMT,16,13.93
L40,16,13.95
DNE,11,13.99
LGM,6,14.0
CCT,14,14.22
MKP,16,14.29
CMN,13,14.38
TNW,6,14.47
VNA,16,14.57
VE2,7,14.59
CSV,16,14.61
NTT,4,14.74
VGP,10,14.85
TTE,12,14.88
LAS,16,14.95
L14,16,14.97
NKG,16,15.01
PXI,16,15.32
PDC,16,15.36
DAC,9,15.44
VHD,15,15.49
HEP,4,15.56
UCT,4,15.8
MDG,15,15.94
BBM,12,15.98
GER,9,15.99
E29,14,16.19
PTC,16,16.33
LCM,16,16.41
DXV,16,16.48
PEQ,4,16.51
VWS,6,16.52
MTH,5,16.55
PMP,11,16.64
BKC,16,16.75
VBH,4,16.76
CIG,16,16.95
CEO,16,17.3
CCP,8,17.46
IDJ,16,17.71
HLB,8,17.82
DIG,16,18.0
VRC,16,18.0
CID,14,18.08
DCF,11,18.38
PNP,6,18.68
NSH,16,18.7
BKH,6,19.24
NAU,13,19.59
DXL,9,19.89
SGD,16,19.91
IHK,12,21.1
NAW,6,22.03
QLT,10,23.12
TVA,6,24.48
PBP,16,25.55
SQC,7,25.71
XMD,12,29.07
BBH,14,34.13
