industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,80000000.0,80000000.0,18/03/2020 00:00:00,448800000000.0,BinhThuan Agriculture Services Joint Stock Company,General Retailers,Specialty Retailers,Retail,ABS
Consumer Services,45000000.0,45000000.0,04/01/2018 00:00:00,2430000000000.0,Taseco Air Services Joint Stock Company,General Retailers,Specialty Retailers,Retail,AST
Consumer Services,3150747.0,3150747.0,05/01/2011 00:00:00,40959711000.0,BenThanh Service Joint Stock Company,General Retailers,Specialty Retailers,Retail,BSC
Consumer Services,14120628.0,14120628.0,07/08/2006 00:00:00,370666485000.0,Materials - Petroleum Joint Stock Company,General Retailers,Specialty Retailers,Retail,COM
Consumer Services,163229943.0,163229943.0,03/08/2015 00:00:00,6425173675600.0,Digiworld Corporation,General Retailers,Specialty Retailers,Retail,DGW
Consumer Services,118472535.0,118472535.0,26/04/2018 00:00:00,8411549985000.0,FPT Digital Retail Joint Stock Company,General Retailers,Specialty Retailers,Retail,FRT
Consumer Services,1463879280.0,1463879280.0,14/07/2014 00:00:00,67022653592800.0,Mobile World Investment Corporation,General Retailers,Specialty Retailers,Retail,MWG
Consumer Services,90450124.0,90450124.0,12/09/2007 00:00:00,1706911056000.0,Petrovietnam General Services Corporation,General Retailers,Specialty Retailers,Retail,PET
Consumer Services,30682623.0,30682623.0,28/06/2013 00:00:00,690052175700.0,Petroleum General Distribution Services Joint Stock Company,General Retailers,Specialty Retailers,Retail,PSD
Consumer Services,133481310.0,133481310.0,16/04/2015 00:00:00,3032961558570.0,Southern Airports Services Joint Stock Company,General Retailers,Specialty Retailers,Retail,SAS
Consumer Services,27366476.0,27366476.0,16/05/2017 00:00:00,301929934800.0,Siam Brothers Vietnam Joint Stock Company,General Retailers,Specialty Retailers,Retail,SBV
Consumer Services,3000000.0,3000000.0,21/05/2021 00:00:00,6633000000.0,Thinh Vuong Power Construction Trading and Investment Joint Stock Company,General Retailers,Specialty Retailers,Retail,TV6
