industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Basic Materials,3885000.0,3885000.0,30/12/2019 00:00:00,22533000000.0,Nghe Tinh Non - Ferous Metal Joint Stock Company,Industrial Metals & Mining,Nonferrous Metals,Basic Resources,KLM
Basic Materials,5480112.0,5480112.0,14/06/2017 00:00:00,249345096000.0,Nirvana Health Vietnam Joint Stock Company ,Industrial Metals & Mining,Nonferrous Metals,Basic Resources,NHV
