industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,2177173236.0,2177173236.0,21/11/2016 00:00:00,184927585637328.0,Airports Corporation of Vietnam,Industrial Transportation,Transportation Services,Industrial Goods & Services,ACV
Industrials,75653891.0,75653891.0,24/09/2020 00:00:00,1967001166000.0,ASG Corporation,Industrial Transportation,Transportation Services,Industrial Goods & Services,ASG
Industrials,13800000.0,13800000.0,04/12/2017 00:00:00,111780000000.0,An Giang Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CAG
Industrials,2400000.0,2400000.0,16/03/2017 00:00:00,36240000000.0,Hai Phong Cua Cam Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCP
Industrials,24501817.0,24501817.0,24/09/2015 00:00:00,288552680600.0,Cam Ranh Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCR
Industrials,28480000.0,28480000.0,30/06/2017 00:00:00,338912000000.0,Can Tho Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CCT
Industrials,99000000.0,99000000.0,30/11/2016 00:00:00,2841300000000.0,DaNang Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CDN
Industrials,19709904.0,19709904.0,29/11/2017 00:00:00,192210802900.0,Cam Ranh International Airport Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CIA
Industrials,34000000.0,34000000.0,08/07/2014 00:00:00,833000000000.0,Cat Lai Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CLL
Industrials,32405415.0,32405415.0,15/02/2016 00:00:00,262483861500.0,ChanMay Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CMP
Industrials,36505000.0,36505000.0,28/07/2017 00:00:00,88670645000.0,Cai Lan Port Investment Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CPI
Industrials,3425980.0,3425980.0,04/05/2022 00:00:00,34259800000.0,Cua Viet Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,CVP
Industrials,3600000.0,3600000.0,30/06/2016 00:00:00,58680000000.0,Hai Phong Waterway Traffic Assurance Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DDH
Industrials,106236094.0,106236094.0,10/03/2010 00:00:00,329331891400.0,Alpha Seven Group Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DL1
Industrials,4310000.0,4310000.0,18/08/2011 00:00:00,78442000000.0,Da Nang Port Logistics Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DNL
Industrials,10669730.0,10669730.0,21/08/2017 00:00:00,50147731000.0,Inland Waterway Management Joint Stock Company No3,Industrial Transportation,Transportation Services,Industrial Goods & Services,DS3
Industrials,10793670.0,10793670.0,09/04/2013 00:00:00,110095434000.0,Hai Phong Port Trading and Service Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DVC
Industrials,40000000.0,40000000.0,01/12/2009 00:00:00,1830000000000.0,Dinh Vu Port Investment & Development Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DVP
Industrials,27282027.0,27282027.0,13/11/2006 00:00:00,256451053800.0,Doan Xa Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DXP
Industrials,12120000.0,12120000.0,06/11/2020 00:00:00,127260000000.0,Green Development And Investment Service Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,GIC
Industrials,301377957.0,301377957.0,22/04/2002 00:00:00,13863386022000.0,Gemadept Corporation,Industrial Transportation,Transportation Services,Industrial Goods & Services,GMD
Industrials,68295817.0,68295817.0,11/03/2015 00:00:00,2201788077100.0,Hai An Transport and Stevedoring Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HAH
Industrials,1440000.0,1440000.0,16/12/2016 00:00:00,12528000000.0,Ha Noi Goods Services and Transport Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HHN
Industrials,9500000.0,9500000.0,22/10/2015 00:00:00,129200000000.0,Ha Noi Transport Station Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,HNB
Industrials,24502245.0,24502245.0,15/05/2019 00:00:00,612556125000.0,ICD Tan Cang - Long Binh Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,ILB
Industrials,12008672.0,12008672.0,05/01/2017 00:00:00,377072300800.0,Tan Cang Song Than ICD Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,IST
Industrials,21517200.0,21517200.0,19/07/2016 00:00:00,236689200000.0,Nghe Tinh Port Holding Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NAP
Industrials,8315764.0,8315764.0,25/01/2017 00:00:00,249464460000.0,Noibai Airport Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NAS
Industrials,26166940.0,26166940.0,08/01/2015 00:00:00,2211004354000.0,Noibai Cargo Terminal Services Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,NCT
Industrials,200000000.0,200000000.0,14/07/2021 00:00:00,2980000000000.0,Petro Vietnam Phuoc An Port Investment & Operation Join Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PAP
Industrials,18521954.0,18521954.0,26/10/2011 00:00:00,2585664778400.0,Dong Nai Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PDN
Industrials,326960000.0,326960000.0,12/08/2015 00:00:00,5415438480000.0,Hai Phong Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PHP
Industrials,7192550.0,7192550.0,10/04/2020 00:00:00,17262120000.0,Petec Logistics Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PLO
Industrials,30000000.0,30000000.0,04/10/2019 00:00:00,120000000000.0,PTSC Quang Ngai Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PQN
Industrials,40000000.0,40000000.0,29/06/2017 00:00:00,440000000000.0,PTSC Thanh Hoa Technical Services Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,PSN
Industrials,1500000.0,1500000.0,03/04/2017 00:00:00,14563500000.0,Inland Waterway Management Maintenance Joint Stock Company No.10,Industrial Transportation,Transportation Services,Industrial Goods & Services,QLT
Industrials,10792275.0,10792275.0,23/09/2016 00:00:00,194260950000.0,Quy Nhon New Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,QSP
Industrials,4050000.0,4050000.0,08/11/2016 00:00:00,33582650000.0,Sai Gon Port Stevedoring And Service Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,SAC
