industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Utilities,12410800.0,12410800.0,14/10/2015 00:00:00,313993240000.0,Binh Dinh Water Supply and Sewerage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BDW
Utilities,18149446.0,18149446.0,31/10/2017 00:00:00,312170471200.0,Bac Giang Clean Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BGW
Utilities,11168800.0,11168800.0,19/10/2018 00:00:00,224492880000.0,Bac Lieu Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BLW
Utilities,37549391.0,37549391.0,28/12/2018 00:00:00,326679701700.0,Bac Ninh Clean Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BNW
Utilities,9360000.0,9360000.0,04/03/2010 00:00:00,307944000000.0,Ben Thanh Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BTW
Utilities,2700000.0,2700000.0,14/06/2010 00:00:00,31050000000.0,Bao Loc Supply Sewerage and Constructon Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BWA
Utilities,192920000.0,192920000.0,20/07/2017 00:00:00,9211930000000.0,Binh Duong Water Environment Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BWE
Utilities,90000000.0,90000000.0,28/11/2017 00:00:00,2517030000000.0,Ba Ria - Vung Tau Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,BWS
Utilities,13000000.0,13000000.0,11/01/2011 00:00:00,315900000000.0,ChoLon Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,CLW
Utilities,15534900.0,15534900.0,10/04/2017 00:00:00,192632760000.0,Ca Mau Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,CMW
Utilities,28000000.0,28000000.0,30/09/2016 00:00:00,750362480000.0,Can Tho Water Supply - Sewerage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,CTW
Utilities,39320100.0,39320100.0,09/01/2017 00:00:00,393201000000.0,Dien Bien Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DBW
Utilities,56329567.0,56329567.0,19/10/2017 00:00:00,980134465800.0,An Giang Power and Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNA
Utilities,57964061.0,57964061.0,17/07/2017 00:00:00,11592812200.0,Da Nang Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNN
Utilities,120000000.0,120000000.0,16/03/2016 00:00:00,3293760000000.0,Dong Nai Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNW
Utilities,20172800.0,20172800.0,22/12/2021 00:00:00,412912000000.0,Daklak Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DWC
Utilities,25918130.0,25918130.0,24/01/2019 00:00:00,274732178000.0,Dong Thap Water Supply &amp; Urban Environment Joint - Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DWS
Utilities,9500000.0,9500000.0,15/06/2010 00:00:00,219450000000.0,Gia Dinh Wasuco Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,GDW
Utilities,18000000.0,18000000.0,08/01/2018 00:00:00,129600000000.0,Gia Lai Water Supply Sewerage  Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,GLW
Utilities,31882470.0,31882470.0,03/11/2017 00:00:00,414472110000.0,Hai Duong Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,HDW
Utilities,24878291.0,24878291.0,11/01/2017 00:00:00,241319422700.0,Hau Giang Water Supply and Sewerage - Projects Urban Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,HGW
Utilities,74206940.0,74206940.0,21/11/2016 00:00:00,1365407696000.0,Hai Phong Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,HPW
