industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Basic Materials,20693437.0,20693437.0,31/07/2017 00:00:00,84843091700.0,Song Hong Aluminum Shalumi Group Joint Stock Company,Industrial Metals & Mining,Aluminum,Basic Resources,NSH
Basic Materials,6596372.0,6596372.0,26/06/2006 00:00:00,528484255200.0,Tung Kuang Industrial Joint Stock Company,Industrial Metals & Mining,Aluminum,Basic Resources,TKU
