industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Financials,80000000.0,80000000.0,23/07/2020 00:00:00,775520000000.0,SmartInvest Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,AAS
Financials,212000000.0,212000000.0,10/12/2009 00:00:00,1653599633400.0,AgriBank Securities Corporation,Financial Services,Investment Services,Financial Services,AGR
Financials,146306612.0,146306612.0,30/11/2016 00:00:00,971475903680.0,APG Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,APG
Financials,83000000.0,83000000.0,19/04/2010 00:00:00,722100000000.0,Asia - Pacific Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,APS
Financials,96922509.0,96922509.0,02/08/2017 00:00:00,125999261700.0,BOS Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,ART
Financials,60989375.0,60989375.0,08/08/2018 00:00:00,324158528125.0,Bao Minh Securities Company Limited,Financial Services,Investment Services,Financial Services,BMS
Financials,187800120.0,187800120.0,19/07/2011 00:00:00,3483792276000.0,Bank for Investment and Development of Viet Nam Joint Stock Securities Company,Financial Services,Investment Services,Financial Services,BSI
Financials,72233937.0,72233937.0,18/12/2006 00:00:00,1350142711500.0,Bao Viet Securities Company,Financial Services,Investment Services,Financial Services,BVS
Financials,16800000.0,16800000.0,15/03/2019 00:00:00,925999200000.0,Vietnam Construction Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,CSI
Financials,148738311.0,148738311.0,31/07/2009 00:00:00,2000033144050.0,Vietnam Bank For Industry And Trade Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,CTS
Financials,100000000.0,100000000.0,05/01/2018 00:00:00,2166700000000.0,DSC Joint Stock Company,Financial Services,Investment Services,Financial Services,DSC
Financials,103000400.0,103000400.0,01/08/2018 00:00:00,1277204960000.0,Everest Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,EVS
Financials,195059951.0,195059951.0,13/01/2017 00:00:00,3608609093500.0,FPT Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,FTS
Financials,29181096.0,29181096.0,18/10/2016 00:00:00,166305423000.0,Hai Phong Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,HAC
Financials,32999980.0,32999980.0,16/07/2010 00:00:00,174899894000.0,Hoa Binh Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,HBS
Financials,458052367.0,458052367.0,19/05/2009 00:00:00,9692893318800.0,Ho Chi Minh City Securities Corporation,Financial Services,Investment Services,Financial Services,HCM
Financials,69350000.0,69350000.0,01/08/2011 00:00:00,388360000000.0,Goutai Junan Securities (Vietnam) Corp.,Financial Services,Investment Services,Financial Services,IVS
Financials,380593118.0,380593118.0,28/03/2016 00:00:00,4871202265600.0,MB Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,MBS
Financials,200000000.0,200000000.0,12/07/2010 00:00:00,1802000000000.0,Tien Phong Securities Corporation,Financial Services,Investment Services,Financial Services,ORS
Financials,150009819.0,150009819.0,31/07/2019 00:00:00,2250139935000.0,Phu Hung Securities Corporation,Financial Services,Investment Services,Financial Services,PHS
Financials,59841300.0,59841300.0,21/07/2010 00:00:00,323143020000.0,Petrovietnam Securities Incorporated,Financial Services,Investment Services,Financial Services,PSI
Financials,146607600.0,146607600.0,05/07/2010 00:00:00,750924127200.0,SBS Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,SBS
Financials,813156748.0,813156748.0,25/06/2009 00:00:00,7155779382400.0,Sai Gon - Ha Noi Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,SHS
Financials,1491130137.0,1491130137.0,15/12/2006 00:00:00,27251237642700.0,SSI Securities Corporation,Financial Services,Investment Services,Financial Services,SSI
Financials,100979982.0,100979982.0,05/09/2018 00:00:00,689693277060.0,ThanhCong Securities Company,Financial Services,Investment Services,Financial Services,TCI
Financials,112097019.0,112097019.0,18/06/2015 00:00:00,428210612580.0,Tri Viet Securities Joint Stock Corporation,Financial Services,Investment Services,Financial Services,TVB
Financials,107075184.0,107075184.0,15/01/2015 00:00:00,2462727783000.0,Thien Viet Securities Joint-Stock Company,Financial Services,Investment Services,Financial Services,TVS
Financials,435499901.0,435499901.0,07/07/2017 00:00:00,10756847554700.0,Viet Capital Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,VCI
Financials,210000000.0,210000000.0,25/05/2010 00:00:00,1589700000000.0,Viet Dragon Securities Corporation,Financial Services,Investment Services,Financial Services,VDS
Financials,80250000.0,80250000.0,01/07/2020 00:00:00,1388164500000.0,Viet First Securities Corporation,Financial Services,Investment Services,Financial Services,VFS
Financials,34133300.0,34133300.0,01/12/2009 00:00:00,170666500000.0,Vietnam Industrial & Commercial Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,VIG
Financials,582139189.0,582139189.0,29/12/2009 00:00:00,4040045971660.0,VIX Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,VIX
Financials,1217844009.0,1217844009.0,30/03/2010 00:00:00,17049498634000.0,VNDIRECT Securities Corporation,Financial Services,Investment Services,Financial Services,VND
Financials,33900000.0,33900000.0,25/01/2022 00:00:00,1468005600000.0,Stanley Brothers Securities Incorporation,Financial Services,Investment Services,Financial Services,VUA
Financials,50300000.0,50300000.0,15/12/2009 00:00:00,261560000000.0,Wall Street Securities Company,Financial Services,Investment Services,Financial Services,WSS
