industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,7459675.0,7459675.0,24/02/2020 00:00:00,412828447500.0,Dong Nai Tourist Joint Stock Company,Travel & Leisure,Recreational Services,Travel & Leisure,DNT
Consumer Services,31100000.0,31100000.0,17/05/2022 00:00:00,889460000000.0,DHC Suoi Doi Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,DSD
Consumer Services,12083009.0,12083009.0,26/10/2010 00:00:00,607775352700.0,Dam Sen Water Park Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,DSN
Consumer Services,43503000.0,43503000.0,30/06/2010 00:00:00,26188806000.0,Thuan Thao Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,GTT
Consumer Services,9297450.0,9297450.0,07/12/2016 00:00:00,197976045000.0,Ha Noi Entertaiment Services Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,HES
Consumer Services,165352561.0,165352561.0,23/09/2013 00:00:00,148817304900.0,CFS Investment and Import Export Trading Joint Stock Company,Travel & Leisure,Recreational Services,Travel & Leisure,KLF
Consumer Services,2000000.0,2000000.0,17/02/2017 00:00:00,8800000000.0,One World Services Joint Stock Company,Travel & Leisure,Recreational Services,Travel & Leisure,ONW
Consumer Services,28708169.0,28708169.0,31/07/2007 00:00:00,553590987718.0,Royal International Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,RIC
