industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,19799390.0,19799390.0,05/01/2018 00:00:00,502936588000.0,VN Post Express Joint Stock Corporation,Industrial Transportation,Delivery Services,Industrial Goods & Services,EMS
Industrials,113217237.0,113217237.0,23/11/2018 00:00:00,3047921237277.0,Viettel Post Joint Stock Corporation,Industrial Transportation,Delivery Services,Industrial Goods & Services,VTP
