industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,5000000.0,5000000.0,09/09/2016 00:00:00,37500000000.0,Lien Ninh Transport and Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,BLN
Consumer Services,60000000.0,60000000.0,21/11/2016 00:00:00,826620000000.0,Saigon Passenger Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,BSG
Consumer Services,25000000.0,25000000.0,03/03/2017 00:00:00,386727473600.0,Ben Thanh Tourist Service Corporation,Travel & Leisure,Travel & Tourism,Travel & Leisure,BTV
Consumer Services,15799926.0,15799926.0,18/07/2008 00:00:00,31599852000.0,Hoang Kim Tay Nguyen Group Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,CTC
Consumer Services,2500056.0,2500056.0,16/11/2015 00:00:00,33500750400.0,Vinacomin - Tourism & Trading Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,DLT
Consumer Services,118684000.0,118684000.0,17/10/2018 00:00:00,1740263492000.0,Phu Tho Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,DSP
Consumer Services,20000000.0,20000000.0,15/10/2020 00:00:00,194000000000.0,Huong Giang Tourist Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HGT
Consumer Services,34896354.0,34896354.0,28/07/2010 00:00:00,55834166400.0,Hoang Ha Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HHG
Consumer Services,8000000.0,8000000.0,21/07/2011 00:00:00,187998519500.0,Hoi An Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HOT
Consumer Services,80058970.0,80058970.0,15/09/2016 00:00:00,382601817630.0,Hanoi Railway Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,HRT
Consumer Services,36473833.0,36473833.0,22/06/2018 00:00:00,237079914500.0,Kien Giang Trading Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,KTC
Consumer Services,4267683.0,4267683.0,09/09/2009 00:00:00,162171954000.0,Danang Airport Services Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,MAS
Consumer Services,8500000.0,8500000.0,30/03/2016 00:00:00,85000000000.0,Newway Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,NWT
Consumer Services,15000000.0,15000000.0,29/09/2009 00:00:00,64500000000.0,Phuong Dong Petroleum Tourism Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,PDC
Consumer Services,9241801.0,9241801.0,25/12/2009 00:00:00,27725403000.0,PGT Holdings Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,PGT
Consumer Services,1720000.0,1720000.0,11/10/2016 00:00:00,4988000000.0,Sai gon Train Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,SHX
Consumer Services,63331735.0,63331735.0,08/07/2014 00:00:00,886644290000.0,Superdong - Kien Giang Fast Ferry Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,SKG
Consumer Services,50310000.0,50310000.0,25/11/2016 00:00:00,226395000000.0,Saigon Railway Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,SRT
Consumer Services,8000000.0,8000000.0,08/07/2011 00:00:00,19248000000.0,Saigon Tourist Transport Corporation,Travel & Leisure,Travel & Tourism,Travel & Leisure,STT
Consumer Services,12788000.0,12788000.0,06/12/2006 00:00:00,460368000000.0,Tay Ninh Cable Car Tour Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TCT
Consumer Services,5000000.0,5000000.0,01/12/2015 00:00:00,134500000000.0,Sai Gon Transporation Parking Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TPS
Consumer Services,4592490.0,4592490.0,24/08/2020 00:00:00,48680394000.0,Traco Transport Joint Stock Corporation No.1,Travel & Leisure,Travel & Tourism,Travel & Leisure,TR1
Consumer Services,1300000.0,1300000.0,10/01/2018 00:00:00,8281000000.0,Truong Son Tourism Joint Stock Company Ceocco,Travel & Leisure,Travel & Tourism,Travel & Leisure,TSD
Consumer Services,74800000.0,74800000.0,01/08/2017 00:00:00,2430915500000.0,Hanoi Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TSJ
Consumer Services,4570210.0,4570210.0,02/06/2017 00:00:00,182808400000.0,Tay Ninh Tourist - Trading Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TTT
Consumer Services,67859192.0,67859192.0,29/07/2008 00:00:00,1153606264000.0,Vietnam Sun Corporation,Travel & Leisure,Travel & Tourism,Travel & Leisure,VNS
Consumer Services,12000000.0,12000000.0,06/11/2019 00:00:00,105948000000.0,Vietourist Holdings Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,VTD
Consumer Services,18644500.0,18644500.0,25/12/2015 00:00:00,333736550000.0,Ba Ria - Vung tau Tourist Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,VTG
Consumer Services,3279797.0,3279797.0,29/12/2015 00:00:00,71499574600.0,Vinacomin - Transportation and Miner Commuting Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,VTM
Consumer Services,17294833.0,17294833.0,27/09/2019 00:00:00,354104356479.0,Vietnam Travel and Marketing Transport Joint-stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,VTR
