industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,1800000.0,1800000.0,16/03/2021 00:00:00,38700000000.0,Vimico - Cao Bang Bang Giang Travel And Trading Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,BCV
Consumer Services,84200000.0,84200000.0,10/10/2016 00:00:00,360376000000.0,Dong A Hotel Group Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DAH
Consumer Services,9307415.0,9307415.0,08/04/2011 00:00:00,139611225000.0,DakLak Tourist Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DLD
Consumer Services,12097754.0,12097754.0,05/01/2018 00:00:00,93152705800.0,Duc Trung Investment Join Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DTI
Consumer Services,3957900.0,3957900.0,28/06/2010 00:00:00,21372660000.0,Lang Son Tourism and Import - Export Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DXL
Consumer Services,45407161.0,45407161.0,16/03/2017 00:00:00,148663045114.0,Power Investment - Trade - Service Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,EIN
Consumer Services,5200000.0,5200000.0,17/08/2012 00:00:00,14204002500.0,My Tra Tourist Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,MTC
Consumer Services,12364100.0,12364100.0,13/07/2001 00:00:00,476017850000.0,Saigon Hotel Corporation,Travel & Leisure,Hotels,Travel & Leisure,SGH
Consumer Services,8240000.0,8240000.0,01/07/2010 00:00:00,57680000000.0,VungTau Intourco Resort Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,VIR
Consumer Services,97276608.0,97276608.0,17/12/2009 00:00:00,971793313920.0,Thanh Thanh Cong Tourism Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,VNG
