industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,57600000.0,57600000.0,08/12/2014 00:00:00,2874471500000.0,Vietnam Electric Cable Corporation,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,CAV
Industrials,9628634.0,9628634.0,16/10/2017 00:00:00,163686778000.0,Hoang Lien Son Technical Ceramic Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,HLS
Industrials,31646541.0,31646541.0,22/09/2009 00:00:00,509509277900.0,Nagakawa Group Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,NAG
Industrials,46471707.0,46471707.0,12/12/2006 00:00:00,1542860672400.0,Dry Cell and Storage Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,PAC
Industrials,7253911.0,7253911.0,13/03/2019 00:00:00,261140796000.0,Hanoi Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,PHN
Industrials,10000000.0,10000000.0,24/06/2009 00:00:00,46964750000.0,Truong Phu Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TGP
Industrials,9569900.0,9569900.0,11/12/2009 00:00:00,24977439000.0,Telecommunications Industry Electronics Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TIE
Industrials,6745480.0,6745480.0,19/01/2011 00:00:00,93087624000.0,Tia Sang Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TSB
Industrials,6134773.0,6134773.0,15/02/2006 00:00:00,372769071300.0,Taya (VIET NAM) Electric Wire and Cable Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TYA
Industrials,2900000.0,2900000.0,29/12/2006 00:00:00,44660000000.0,Viettronics Binh Hoa Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,VBH
Industrials,11982050.0,11982050.0,27/12/2006 00:00:00,130734692000.0,Viettronics Tan Binh Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,VTB
Industrials,7899989.0,7899989.0,29/10/2014 00:00:00,62409913100.0,Viet Thai Electric Cable Corporation,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,VTH
