industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Services,3977936.0,3977936.0,24/12/2010 00:00:00,74785196800.0,Art Design and Communication Joint Stock Company,Media,Publishing,Media,ADC
Consumer Services,6172523.0,6172523.0,22/11/2006 00:00:00,86050635000.0,Alta Company,Media,Publishing,Media,ALT
Consumer Services,1126474.0,1126474.0,29/01/2010 00:00:00,11152092600.0,Binh Dinh Book and Equipment Joint Stock Company,Media,Publishing,Media,BDB
Consumer Services,3000000.0,3000000.0,21/10/2009 00:00:00,119700000000.0,Da Nang Books & Educational Equipment Joint Stock Company,Media,Publishing,Media,BED
Consumer Services,1100000.0,1100000.0,18/12/2008 00:00:00,17380000000.0,Binh Thuan Book And Equipment Joint Stock Company,Media,Publishing,Media,BST
Consumer Services,5000000.0,5000000.0,19/08/2009 00:00:00,86195200000.0,Danang Education Development And Investment Joint Stock Company,Media,Publishing,Media,DAD
Consumer Services,1498680.0,1498680.0,28/12/2006 00:00:00,26976240000.0,Educational Book Joint Stock Company in Da Nang City,Media,Publishing,Media,DAE
Consumer Services,32300000.0,32300000.0,16/10/2007 00:00:00,135319800000.0,Sao Thang Long Investment Joint Stock Company,Media,Publishing,Media,DST
Consumer Services,10219484.0,10219484.0,21/12/2006 00:00:00,94673048000.0,Educational Book Joint Stock Company In Hanoi city,Media,Publishing,Media,EBS
Consumer Services,1860000.0,1860000.0,16/06/2009 00:00:00,48928000000.0,ECI Group Joint Stock Company,Media,Publishing,Media,ECI
Consumer Services,15000000.0,15000000.0,11/08/2009 00:00:00,321000000000.0,Hanoi Education Development and Investment Joint Stock Company,Media,Publishing,Media,EID
Consumer Services,2500000.0,2500000.0,21/12/2017 00:00:00,29500000000.0,Ha Noi Education Publishing Services Joint Stock Company,Media,Publishing,Media,EPH
Consumer Services,12751462.0,12751462.0,01/11/2018 00:00:00,371998400926.0,Ho Chi Minh City Book Distribution Corporation,Media,Publishing,Media,FHS
Consumer Services,1000000.0,1000000.0,11/12/2007 00:00:00,35900000000.0,Higher Educational And Vocational Book Joint Stock Company,Media,Publishing,Media,HEV
Consumer Services,91804980.0,91804980.0,14/12/2006 00:00:00,3121369320000.0,Hoa Phat Textbook Book Joint Stock Company,Media,Publishing,Media,HTP
Consumer Services,9000000.0,9000000.0,24/05/2019 00:00:00,108000000000.0,Binh Duong General Printing Joint Stock Company,Media,Publishing,Media,IBD
Consumer Services,2141928.0,2141928.0,04/03/2010 00:00:00,26774100000.0,Aviation Printing Joint Stock Company,Media,Publishing,Media,IHK
Consumer Services,1200000.0,1200000.0,19/05/2010 00:00:00,118200000000.0,No 4 Printing Joint Stock Company,Media,Publishing,Media,IN4
Consumer Services,1100000.0,1100000.0,22/02/2008 00:00:00,43726410000.0,Long An School Book and Equipment Joint Stock Company,Media,Publishing,Media,LBE
Consumer Services,5000000.0,5000000.0,21/08/2017 00:00:00,65000000000.0,North Books and Educational Equipment Joint Stock Company,Media,Publishing,Media,NBE
Consumer Services,11040241.0,11040241.0,11/07/2005 00:00:00,99893996750.0,Phuong Nam Cultural Joint Stock Company,Media,Publishing,Media,PNC
Consumer Services,3240000.0,3240000.0,16/02/2009 00:00:00,51840000000.0,Quang Ninh Book And Educational Equipment Joint Stock Company,Media,Publishing,Media,QST
Consumer Services,1286984.0,1286984.0,14/12/2006 00:00:00,45687932000.0,Textbook Printing Joint Stock Company in Ho Chi Minh City,Media,Publishing,Media,SAP
Consumer Services,10000000.0,10000000.0,19/08/2009 00:00:00,157620600000.0,Phuong Nam Education Investment and Development Joint Stock Company,Media,Publishing,Media,SED
Consumer Services,4137000.0,4137000.0,28/12/2006 00:00:00,109161000000.0,Educational Book Joint Stock Company in Ho Chi Minh City,Media,Publishing,Media,SGD
Consumer Services,4405000.0,4405000.0,14/07/2015 00:00:00,58320500000.0,South Books and Educational Equipment Joint Stock Company,Media,Publishing,Media,SMN
Consumer Services,5665530.0,5665530.0,27/12/2006 00:00:00,104812305000.0,Book And Educational Equipment Joint Stock Company of Ho Chi Minh City,Media,Publishing,Media,STC
Consumer Services,19500000.0,19500000.0,17/03/2020 00:00:00,95550000000.0,Thai Nguyen Book Distribution Joint Stock Company,Media,Publishing,Media,STH
Consumer Services,2095985.0,2095985.0,15/12/2006 00:00:00,27876600500.0,Hanoi Textbooks Printing Joint Stock Company,Media,Publishing,Media,TPH
Consumer Services,67909960.0,67909960.0,15/07/2016 00:00:00,536030709200.0,Vietnam Books Joint Stock Company,Media,Publishing,Media,VNB
Consumer Services,4575985.0,4575985.0,20/12/2016 00:00:00,105247655000.0,VINAPRINT Corporation,Media,Publishing,Media,VPR
