industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Banks,940947082.0,940947082.0,28/12/2020 00:00:00,7612261893380.0,An Binh Commercial Joint Stock Bank,Banks,Banks,Banks,ABB
Banks,3377435094.0,3377435094.0,21/11/2006 00:00:00,77343263652600.0,Asia Commercial Joint Stock Bank,Banks,Banks,Banks,ACB
Banks,813386340.0,813386340.0,28/12/2017 00:00:00,10818038322000.0,Bac A Commercial Joint Stock Bank,Banks,Banks,Banks,BAB
Banks,5058523816.0,5058523816.0,24/01/2014 00:00:00,197282428824000.0,Joint Stock Commercial Bank for Investment and Development of Vietnam,Banks,Banks,Banks,BID
Banks,367090000.0,367090000.0,09/07/2020 00:00:00,3563709720000.0,Viet Capital Commercial Joint Stock Bank,Banks,Banks,Banks,BVB
Banks,4805750609.0,4805750609.0,16/07/2009 00:00:00,132879004338850.0,Vietnam Joint Stock Commercial Bank For Industry and Trade,Banks,Banks,Banks,CTG
Banks,1235522904.0,1235522904.0,27/10/2009 00:00:00,34239706376400.0,Vietnam Export Import Commercial Joint Stock Bank,Banks,Banks,Banks,EIB
Banks,2530342922.0,2530342922.0,05/01/2018 00:00:00,42759443800000.0,Ho Chi Minh City Development Joint Stock Commercial Bank,Banks,Banks,Banks,HDB
Banks,365281878.0,365281878.0,29/06/2017 00:00:00,4518161993122.0,Kien Long Commercial Joint Stock Bank,Banks,Banks,Banks,KLB
Banks,1729105369.0,1729105369.0,05/10/2017 00:00:00,22478369797000.0,Lien Viet Post Joint Stock Commercial Bank,Banks,Banks,Banks,LPB
Banks,4533986133.0,4533986133.0,01/11/2011 00:00:00,80478253860750.0,Military Commercial Joint Stock Bank,Banks,Banks,Banks,MBB
Banks,1985750000.0,1985750000.0,23/12/2020 00:00:00,25200000000000.0,Vietnam Maritime Commercial Joint Stock Bank,Banks,Banks,Banks,MSB
Banks,846434661.0,846434661.0,09/10/2020 00:00:00,7359749377395.0,Nam A Commercial Joint Stock Bank,Banks,Banks,Banks,NAB
Banks,560155587.0,560155587.0,13/09/2010 00:00:00,10189505642100.0,National Citizen Commercial Joint Stock Bank,Banks,Banks,Banks,NVB
Banks,1369882863.0,1369882863.0,28/01/2021 00:00:00,22192102380600.0,Orient Commercial Joint Stock Bank,Banks,Banks,Banks,OCB
Banks,300000000.0,300000000.0,24/12/2020 00:00:00,4740000000000.0,Petrolimex Group Commercial Joint Stock Bank,Banks,Banks,Banks,PGB
Banks,308000000.0,308000000.0,15/10/2020 00:00:00,3985520000000.0,Saigon Bank For Industry and Trade Joint Stock Bank,Banks,Banks,Banks,SGB
Banks,2667369799.0,2667369799.0,20/04/2009 00:00:00,31742280553500.0,Saigon-Hanoi Commercial Joint Stock Bank,Banks,Banks,Banks,SHB
Banks,1980898268.0,1980898268.0,24/03/2021 00:00:00,64779470009000.0,Southeast Asia Commercial Joint Stock Bank,Banks,Banks,Banks,SSB
Banks,1885215716.0,1885215716.0,12/07/2006 00:00:00,44302569326000.0,SaiGon Thuong Tin Commercial Joint Stock Bank,Banks,Banks,Banks,STB
Banks,3510914798.0,3510914798.0,04/06/2018 00:00:00,97075782986400.0,Vietnam Technological And Commercial Joint Stock Bank,Banks,Banks,Banks,TCB
Banks,1581755495.0,1581755495.0,19/04/2018 00:00:00,34798620890000.0,Tien Phong Commercial Joint Stock Bank,Banks,Banks,Banks,TPB
Banks,539960043.0,539960043.0,20/07/2021 00:00:00,3796459062333.0,Vietnam-Asia Commercial Joint Stock Bank,Banks,Banks,Banks,VAB
Banks,477682669.0,477682669.0,30/07/2019 00:00:00,3790889661184.0,Vietnam Thuong Tin Commercial Joint Stock Bank,Banks,Banks,Banks,VBB
Banks,4732516571.0,4732516571.0,30/06/2009 00:00:00,374342060766100.0,Joint Stock Commercial Bank For Foreign Trade Of Vietnam,Banks,Banks,Banks,VCB
Banks,2107672945.0,2107672945.0,09/01/2017 00:00:00,41415773369250.0,Vietnam International Commercial Joint Stock Bank,Banks,Banks,Banks,VIB
Banks,6743423601.0,6743423601.0,17/08/2017 00:00:00,123187293418350.0,Vietnam Prosperity Joint Stock Commercial Bank,Banks,Banks,Banks,VPB
