industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,1200000.0,1200000.0,14/10/2016 00:00:00,29760000000.0,VVMI - Mechanical And Pressure Equipment Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,APL
Industrials,6000000.0,6000000.0,10/04/2017 00:00:00,54000000000.0,Construction And Industry Equipment Joint Stock Company - CIE1,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CE1
Industrials,3286404.0,3286404.0,17/10/2018 00:00:00,108451332000.0,An Giang Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CKA
Industrials,31000000.0,31000000.0,21/05/2015 00:00:00,682000000000.0,Dong Anh Licogi Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CKD
Industrials,1432578.0,1432578.0,21/10/2015 00:00:00,13609491000.0,Mao Khe - Vinacomin Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CMK
Industrials,13680000.0,13680000.0,10/10/2006 00:00:00,192888000000.0,Hai Duong Pump Manufacturing Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CTB
Industrials,4697351.0,4697351.0,17/07/2015 00:00:00,65762914000.0,Vinacomin-Machinery Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,CTT
Industrials,5395985.0,5395985.0,11/06/2009 00:00:00,15648356500.0,Dzi An Mechanoelectric Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,DZM
Industrials,3700000.0,3700000.0,20/10/2017 00:00:00,13690000000.0,Pho Yen Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,FBC
Industrials,7079853.0,7079853.0,27/09/2017 00:00:00,227971266600.0,Machinery Spare Parts N01 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,FT1
Industrials,19999999.0,19999999.0,01/12/2020 00:00:00,887999955600.0,G-Automobile Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,GMA
Industrials,3599948.0,3599948.0,01/12/2009 00:00:00,507592668000.0,Mechanical and Industrial Construction Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,IME
Industrials,26459924.0,26459924.0,18/12/2015 00:00:00,74193626896.0,"Vinacomin - Investment, Trading and Service Joint Stock Company",Industrial Engineering,Industrial Machinery,Industrial Goods & Services,ITS
Industrials,9890000.0,9890000.0,25/12/2007 00:00:00,244750000000.0,Lilama Joint Stock Company No10,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L10
Industrials,3265155.0,3265155.0,25/03/2010 00:00:00,15019713000.0,Erection Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L35
Industrials,3500000.0,3500000.0,11/06/2008 00:00:00,18550000000.0,Lilama 45.3 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L43
Industrials,4000000.0,4000000.0,21/12/2009 00:00:00,2786000000.0,LILAMA 45.4 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L44
Industrials,7576200.0,7576200.0,19/11/2008 00:00:00,40911480000.0,Lilama 69-1 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L61
Industrials,8298243.0,8298243.0,21/04/2008 00:00:00,32363147700.0,LILAMA 69 - 2 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L62
Industrials,8279361.0,8279361.0,06/10/2016 00:00:00,56299654800.0,Lilama 69-3 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,L63
Industrials,79726104.0,79726104.0,16/08/2017 00:00:00,645781442400.0,Vietnam Machinery Installation Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,LLM
Industrials,4957000.0,4957000.0,28/10/2010 00:00:00,13000000000.0,Lilama 7 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,LM7
Industrials,5500000.0,5500000.0,20/07/2017 00:00:00,48400000000.0,IDICO Machinery Erection Construction Investment Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,LMI
Industrials,5149791.0,5149791.0,21/12/2009 00:00:00,5190989328.0,Lilama 5 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,LO5
Industrials,1893540.0,1893540.0,01/11/2016 00:00:00,17041860000.0,Licogi Quang Ngai Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,LQN
Industrials,141991500.0,141991500.0,15/12/2017 00:00:00,1874287800000.0,Machines and Industrial Equipment Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,MIE
Industrials,24000000.0,24000000.0,28/11/2022 00:00:00,214560000000.0,911 Group Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,NO1
Industrials,3115409.0,3115409.0,06/10/2010 00:00:00,24923272000.0,Power Engineering Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,PEC
Industrials,7227662.0,7227662.0,04/11/2003 00:00:00,158438984000.0,Petroleum Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,PMS
Industrials,356410484.0,356410484.0,28/07/2000 00:00:00,26264249849100.0,Refrigeration Electrical Engineering Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,REE
Industrials,4200000.0,4200000.0,17/09/2010 00:00:00,18697620000.0,Seaproducts Mechnical Shareholding Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,SCO
Industrials,2600000.0,2600000.0,28/10/2010 00:00:00,55380000000.0,Mechanical Engineering and Metallurgy Joint - Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,SDK
Industrials,35566780.0,35566780.0,21/10/2009 00:00:00,332799783000.0,Searefico Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,SRF
Industrials,2438100.0,2438100.0,24/09/2015 00:00:00,78019200000.0,Vinacomin - Uong Bi Electric Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,UEM
Industrials,1328800000.0,1328800000.0,02/07/2018 00:00:00,52221840000000.0,Vietnam Engine and Agricultural Machinery Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,VEA
Industrials,9007500.0,9007500.0,14/04/2010 00:00:00,36930750000.0,Meca Vneco Investment And Electricity Construction Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,VES
