industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,19893000.0,19893000.0,15/08/2022 00:00:00,258609000000.0,An Giang Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,AGE
Industrials,2753280.0,2753280.0,14/06/2017 00:00:00,41574528000.0,Binh Thuan Environmental Urban Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,BMD
Industrials,4541950.0,4541950.0,24/01/2017 00:00:00,90839000000.0,Ba Ria Urban Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,BRS
Industrials,3600000.0,3600000.0,11/03/2016 00:00:00,33840000000.0,Ben Tre Urban Project Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,BTU
Industrials,2000000.0,2000000.0,23/06/2016 00:00:00,5200000000.0,Hai Phong Public Works and Tourism Services Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,CDH
Industrials,5773600.0,5773600.0,05/04/2017 00:00:00,49075600000.0,Danang Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DNE
Industrials,1558248.0,1558248.0,22/07/2019 00:00:00,15582480000.0,Bao Loc Urban Project Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DTB
Industrials,5614300.0,5614300.0,08/01/2020 00:00:00,113704360000.0,Da Lat Urban Server Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DUS
Industrials,6000000.0,6000000.0,15/12/2017 00:00:00,233400000000.0,Hue Urban Environment and Public Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,HEP
Industrials,5750000.0,5750000.0,03/10/2018 00:00:00,45425000000.0,Bac Ninh Urban Environment and Public Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MBN
Industrials,332019.0,332019.0,20/10/2022 00:00:00,5611121100.0,Dong Ha Environment And Urban Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MCD
Industrials,1200000.0,1200000.0,10/01/2018 00:00:00,10800000000.0,Dong Anh Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MDA
Industrials,4171175.0,4171175.0,23/05/2017 00:00:00,18770287500.0,Lao Cai Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MLC
Industrials,2194475.0,2194475.0,11/08/2017 00:00:00,20628065000.0,Nam Dinh Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MND
Industrials,6143000.0,6143000.0,15/05/2017 00:00:00,39315200000.0,Phu Yen Town Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MPY
Industrials,3675675.0,3675675.0,08/11/2017 00:00:00,34183777500.0,Quang Binh Environment and Urban Development Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MQB
Industrials,5133645.0,5133645.0,22/06/2018 00:00:00,115507012500.0,Quang Ngai Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MQN
Industrials,6278259.0,6278259.0,10/12/2020 00:00:00,46459116600.0,Thai Binh Environment And Urban Projects Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTB
Industrials,4787910.0,4787910.0,10/02/2011 00:00:00,138370599000.0,Ha Dong Environment Public Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTH
Industrials,6000000.0,6000000.0,10/05/2016 00:00:00,23202000000.0,Tu Liem Urban Environment Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTL
Industrials,5400000.0,5400000.0,16/08/2017 00:00:00,102600000000.0,Vung Tau Environment Services and Urban Project Joint Stock Company ,Support Services,Waste & Disposal Services,Industrial Goods & Services,MTV
Industrials,3669999.0,3669999.0,29/06/2018 00:00:00,13211996400.0,Nghe An Urban Environment and Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,NAU
Industrials,6000000.0,6000000.0,20/02/2017 00:00:00,67200000000.0,Nha Trang Urban Environmental Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,NUE
Industrials,6800000.0,6800000.0,28/02/2017 00:00:00,87040000000.0,Quang Nam Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,QNU
Industrials,5000000.0,5000000.0,22/04/2011 00:00:00,150000000000.0,Sonadezi Service Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,SDV
Industrials,30000000.0,30000000.0,09/12/2016 00:00:00,357000000000.0,Sonadezi Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,SZE
Industrials,3297790.0,3297790.0,06/06/2017 00:00:00,32318342000.0,Thanh Hoa Urban Construction and Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,THU
Industrials,5344345.0,5344345.0,15/11/2016 00:00:00,56115622500.0,CanTho Urban Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,UCT
Industrials,6620000.0,6620000.0,09/01/2020 00:00:00,102610000000.0,Dak Lak Urban and Enviroment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,UDL
Industrials,5600000.0,5600000.0,30/01/2019 00:00:00,70560000000.0,Soc Trang Public Works Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,USD
