timestamp,open,high,low,close,volume
2016-10-03,77.0500,77.0500,77.0500,77.0500,0
2016-09-30,77.0500,77.0500,77.0500,77.0500,0
2016-09-29,77.0500,77.0500,77.0500,77.0500,0
2016-09-28,77.0500,77.0500,77.0500,77.0500,0
2016-09-27,77.0500,77.0500,77.0500,77.0500,0
2016-09-26,77.0500,77.0500,77.0500,77.0500,0
2016-09-23,77.0500,77.0500,77.0500,77.0500,0
2016-09-22,77.5900,77.7500,76.8200,77.0500,18603975
2016-09-21,76.8100,77.3800,76.4700,77.2500,18105147
2016-09-20,75.8600,77.7400,75.8100,76.9000,9944910
2016-09-19,75.7000,76.0700,74.8300,75.0900,978854
2016-09-16,75.7000,75.8300,74.9800,75.4500,1454807
2016-09-15,75.3500,76.0600,74.9500,75.9400,1948163
2016-09-14,75.2000,75.7800,74.4400,75.2700,2487663
2016-09-13,74.9000,75.7000,74.7200,75.1700,2445926
2016-09-12,73.6400,75.6200,73.5600,75.4900,1408119
2016-09-09,76.1900,76.5800,74.0300,74.1200,1848897
2016-09-08,76.8600,76.8600,76.3000,76.5900,1494281
2016-09-07,76.3800,76.8800,76.3600,76.7600,944941
2016-09-06,76.9500,77.3472,76.4100,76.4800,815136
2016-09-02,77.7500,77.7700,76.9700,77.1800,1390080
2016-09-01,77.2900,77.8800,77.0200,77.4000,1239556
2016-08-31,78.0300,78.3400,77.3900,77.4600,1308976
2016-08-30,78.8800,78.8800,78.0700,78.2000,1985334
2016-08-29,78.5600,79.3000,78.5600,78.7300,875030
2016-08-26,78.8500,79.1900,78.2300,78.4300,967233
2016-08-25,77.9900,78.8100,77.7200,78.6700,923910
2016-08-24,78.4700,78.5900,78.0400,78.1500,971195
2016-08-23,78.3900,78.8000,78.3900,78.5100,1519142
2016-08-22,79.1900,79.3315,78.2200,78.4500,4777585
2016-08-19,78.3900,79.5500,78.2900,79.5100,1261875
2016-08-18,78.8000,78.9100,78.5200,78.7400,5676563
2016-08-17,78.5400,78.7500,78.1200,78.7200,1096860
2016-08-16,78.5000,78.7700,78.1600,78.4600,1607866
2016-08-15,77.9400,78.7500,77.9400,78.5400,1259337
2016-08-12,77.6200,78.3200,77.4900,77.8500,1105996
2016-08-11,77.8800,78.2100,77.5600,77.9300,795855
2016-08-10,77.9700,78.3300,77.5450,77.7400,2075542
2016-08-09,78.2300,79.2300,77.6900,77.8300,2806322
2016-08-08,79.0600,79.0800,78.2400,78.2900,3409432
2016-08-05,78.9000,79.2600,78.6600,78.9100,1395811
2016-08-04,77.8100,78.5000,77.7900,78.4800,749890
2016-08-03,77.0100,77.8600,76.8500,77.8300,845043
2016-08-02,77.5000,77.5900,76.5390,77.2000,627220
2016-08-01,78.0200,78.1200,77.3500,77.7100,711634
2016-07-29,77.6700,78.2001,77.4300,78.0600,775317
2016-07-28,76.4700,78.0200,75.9500,77.9100,1146892
2016-07-27,77.6300,77.6900,76.5300,77.0100,1333647
2016-07-26,77.4400,78.1100,77.2600,78.0800,1045378
2016-07-25,77.4200,77.7100,77.2000,77.6600,2060215
2016-07-22,77.0000,77.6200,76.8100,77.5200,844260
2016-07-21,76.5600,77.1300,76.4300,76.9500,851645
2016-07-20,77.2100,77.2200,76.6200,76.6900,653330
2016-07-19,76.9000,77.2600,76.3400,77.2600,1481142
2016-07-18,76.9700,77.3600,76.8200,77.1100,923988
2016-07-15,77.1400,77.2400,76.2800,76.9700,879180
2016-07-14,77.4500,77.5900,77.0700,77.1500,1318540
2016-07-13,78.0000,78.0000,76.4700,76.9300,921032
2016-07-12,77.2600,78.0000,77.2300,77.8000,2335429
2016-07-11,76.8600,77.0000,76.5100,76.9000,930756
2016-07-08,75.9700,76.8300,75.7400,76.7000,984991
2016-07-07,75.1400,75.7700,74.7600,75.5400,1265093
2016-07-06,74.2200,75.2100,73.9600,75.1400,1288426
2016-07-05,74.8000,74.9500,74.2100,74.5600,1629417
2016-07-01,74.0500,75.1400,73.9500,75.1000,996176
2016-06-30,72.7900,73.9800,72.7000,73.9500,1121037
2016-06-29,71.6100,73.0300,71.3400,72.7300,1221570
2016-06-28,70.4300,70.9100,70.0600,70.8500,1936383
2016-06-27,71.5700,71.6600,69.4000,69.6400,2920033
2016-06-24,73.7600,74.6300,71.8000,71.8000,3060842
2016-06-23,75.6200,75.9400,75.2300,75.9200,896567
2016-06-22,75.0000,75.4100,74.6688,74.9700,907343
2016-06-21,75.0200,75.0200,74.4300,74.8800,922275
2016-06-20,74.5500,75.4800,74.5400,75.0100,797994
2016-06-17,73.1700,74.0100,73.1500,73.9000,1029613
2016-06-16,73.0100,73.3600,72.2600,73.1900,1364134
2016-06-15,73.2800,74.1000,73.1000,73.3600,1182253
2016-06-14,73.2300,73.5200,72.7300,72.9800,1836448
2016-06-13,73.7500,74.3000,73.4200,73.4200,1118884
