issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
65388889.0,07/12/2006 00:00:00,Farming & Fishing,Sao Ta Foods Joint Stock Company,FMC,Food & Beverage,2354000004000.0,Food Producers,Consumer Goods,65388889.0
