issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
12083009.0,26/10/2010 00:00:00,Recreational Services,Dam Sen Water Park Corporation,DSN,Travel & Leisure,633149671600.0,Travel & Leisure,Consumer Services,12083009.0
