issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
4094905.0,19/07/2016 00:00:00,Heavy Construction,Development Investment Construction Number 1 Joint Stock Company,DC1,Construction & Materials,34806692500.0,Construction & Materials,Industrials,4094905.0
7196673.0,02/07/2010 00:00:00,Heavy Construction,Development Investment Construction Number 2 Joint Stock Company,DC2,Construction & Materials,51816045600.0,Construction & Materials,Industrials,7196673.0
52499723.0,03/11/2008 00:00:00,Heavy Construction,DIC Holdings Construction Joint Stock Company,DC4,Construction & Materials,377998005600.0,Construction & Materials,Industrials,52499723.0
