issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
3600000.0,27/01/2021 00:00:00,Heavy Construction,40 Investment and Construction Joint Stock Company,L40,Construction & Materials,63670600000.0,Construction & Materials,Industrials,3600000.0
20000000.0,20/12/2006 00:00:00,Building Materials & Fixtures,Lam Dong Minerals And Building Materials Joint Stock Company,LBM,Construction & Materials,820000000000.0,Construction & Materials,Industrials,20000000.0
