issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
17522284.0,18/01/2019 00:00:00,Containers & Packaging,Petro Vietnam Building and Commercial Joint Stock Company,PBT,Industrial Goods & Services,131417130000.0,General Industrials,Industrials,17522284.0
