issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
4000000.0,28/12/2016 00:00:00,Farming & Fishing,Mitraco Livestock Joint Stock Company,MLS,Food & Beverage,60800000000.0,Food Producers,Consumer Goods,4000000.0
