issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
35000000.0,28/06/2010 00:00:00,Heavy Construction,Binh Duong Construction And Civil Engineering Joint Stock Company,BCE,Construction & Materials,219800000000.0,Construction & Materials,Industrials,35000000.0
192920000.0,20/07/2017 00:00:00,Water,Binh Duong Water Environment Joint Stock Company,BWE,Utilities,8488480000000.0,"Gas, Water & Multi-utilities",Utilities,192920000.0
217097323.0,19/04/2010 00:00:00,Real Estate Holding & Development,Becamex Infrastructure Development Joint Stock Company,IJC,Real Estate,2876539529750.0,Real Estate Investment & Services,Financials,217097323.0
100000000.0,04/05/2010 00:00:00,Real Estate Services,Binhduong Trade And Development Joint Stock Company,TDC,Real Estate,1345000000000.0,Real Estate Investment & Services,Financials,100000000.0
36727500.0,19/04/2017 00:00:00,Fixed Line Telecommunications,Viet Nam Technology & Telecommunication Joint Stock Company,TTN,Telecommunications,293232360000.0,Fixed Line Telecommunications,Telecommunications,36727500.0
16500000.0,22/12/2009 00:00:00,Heavy Construction,Becamex Urban Development Joint Stock Company,UDJ,Construction & Materials,157344000000.0,Construction & Materials,Industrials,16500000.0
