issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
382274496.0,25/11/2016 00:00:00,Commodity Chemicals,An Phat Bioplastics Joint Stock Company,AAA,Chemicals,3016145773440.0,Chemicals,Basic Materials,382274496.0
73663016.0,22/06/2017 00:00:00,Commodity Chemicals,An Tien Industries Joint Stock Company,HII,Chemicals,405146588000.0,Chemicals,Basic Materials,73663016.0
72880000.0,08/09/2017 00:00:00,Commodity Chemicals,HaNoi Plastics Joint Stock Company,NHH,Chemicals,911000000000.0,Chemicals,Basic Materials,72880000.0
7499972.0,17/03/2010 00:00:00,Containers & Packaging,Vinh Plastic and Bags Joint Stock Company,VBC,Industrial Goods & Services,152999184000.0,General Industrials,Industrials,7499972.0
