issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
15000000.0,16/08/2021 00:00:00,Conventional Electricity,Xuan Minh Hydro Power Joint Stock Company,XMP,Utilities,256500000000.0,Electricity,Utilities,15000000.0
