issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
4235290.0,23/01/2017 00:00:00,Fixed Line Telecommunications,Petroleum Information Technology Telecom and Automation Joint Stock Company,PAI,Telecommunications,55058770000.0,Fixed Line Telecommunications,Telecommunications,4235290.0
10000000.0,23/07/2015 00:00:00,Specialty Chemicals,Central Petrovietnam Fertilizer and Chemicals Joint Stock Company,PCE,Chemicals,215000000000.0,Chemicals,Basic Materials,10000000.0
12000000.0,07/10/2015 00:00:00,Specialty Chemicals,North PetroVietnam Fertilizer and Chemicals Joint Stock Company,PMB,Chemicals,136800000000.0,Chemicals,Basic Materials,12000000.0
4200000.0,22/09/2015 00:00:00,Containers & Packaging,Dam Phu My Packing Joint Stock Company,PMP,Industrial Goods & Services,56700000000.0,General Industrials,Industrials,4200000.0
12500000.0,18/03/2015 00:00:00,Specialty Chemicals,South-East PetroVietnam Fertilizer and Chemicals Joint Stock Company,PSE,Chemicals,222500000000.0,Chemicals,Basic Materials,12500000.0
17000000.0,05/07/2013 00:00:00,Specialty Chemicals,South West PetroVietNam Fertilizer and Chemicals Joint Stock Company,PSW,Chemicals,132600000000.0,Chemicals,Basic Materials,17000000.0
28068900.0,09/02/2017 00:00:00,Real Estate Holding & Development,Petrovietnam Urban Develoment Joint Stock Company,PXC,Real Estate,14034450000.0,Real Estate Investment & Services,Financials,28068900.0
