issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
5992020.0,29/12/2010 00:00:00,Telecommunications Equipment,Kasati Joint Stock Company,KST,Technology,65313018000.0,Technology Hardware & Equipment,Technology,5992020.0
