issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
235232210.0,05/10/2017 00:00:00,Conventional Electricity,Hua Na Hydropower Joint Stock Company,HNA,Utilities,4258879162050.0,Electricity,Utilities,235232210.0
287876029.0,22/01/2010 00:00:00,Conventional Electricity,PetroVietnam Power Nhon Trach 2 Joint Stock Company,NT2,Utilities,7398413945300.0,Electricity,Utilities,287876029.0
15000000.0,07/01/2011 00:00:00,Business Support Services,PetroVietnam Power Services Joint Stock Company,PPS,Industrial Goods & Services,168000000000.0,Support Services,Industrials,15000000.0
38638600.0,20/12/2016 00:00:00,Industrial Suppliers,Petrovietnam Machinery-Technology Joint Stock Company,PVM,Industrial Goods & Services,440480040000.0,Support Services,Industrials,38638600.0
