issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
28000000.0,30/09/2016 00:00:00,Water,Can Tho Water Supply - Sewerage Joint Stock Company,CTW,Utilities,397580120000.0,"Gas, Water & Multi-utilities",Utilities,28000000.0
