issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
110000000.0,18/12/2020 00:00:00,Food Products,Moc Chau Dairy Cattle Breeding Joint Stock Company,MCM,Food & Beverage,4097940000000.0,Food Producers,Consumer Goods,110000000.0
