issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
393548302.0,18/02/2008 00:00:00,Forestry,Truong Thanh Furniture Corporation,TTF,Basic Resources,1809202942800.0,Forestry & Paper,Basic Materials,393548302.0
166604050.0,22/12/2015 00:00:00,Media Agencies,Vietnam Exhibition Fair Centre Joint Stock Company,VEF,Media,12571715233000.0,Media,Consumer Services,166604050.0
4354367488.0,17/05/2018 00:00:00,Real Estate Holding & Development,Vinhomes Joint Stock Company,VHM,Real Estate,195511100211200.0,Real Estate Investment & Services,Financials,4354367488.0
67909960.0,15/07/2016 00:00:00,Publishing,Vietnam Books Joint Stock Company,VNB,Media,588174038480.0,Media,Consumer Services,67909960.0
2328818410.0,06/11/2017 00:00:00,Real Estate Holding & Development,Vincom Retail Joint Stock Company,VRE,Real Estate,58625814978000.0,Real Estate Investment & Services,Financials,2328818410.0
