issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
12374997.0,13/12/2011 00:00:00,Commodity Chemicals,Ben Thanh Rubber Joint Stock Company,BRC,Chemicals,141074965800.0,Chemicals,Basic Materials,12374997.0
7000000.0,11/12/2006 00:00:00,Building Materials & Fixtures,VICEM Gypsum and Cement Joint Stock Company,TXM,Construction & Materials,25200000000.0,Construction & Materials,Industrials,7000000.0
