issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
40000000.0,01/12/2009 00:00:00,Transportation Services,Dinh Vu Port Investment & Development Joint Stock Company,DVP,Industrial Goods & Services,1984000000000.0,Industrial Transportation,Industrials,40000000.0
2700000.0,21/02/2017 00:00:00,Transportation Services,Haiphong Tugboat and Transport Joint Stock Company,TUG,Industrial Goods & Services,52650000000.0,Industrial Transportation,Industrials,2700000.0
