issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
3111283.0,26/10/2010 00:00:00,Industrial Suppliers,General Aviation Import Export Joint Stock Company,ARM,Industrial Goods & Services,155564150000.0,Support Services,Industrials,3111283.0
4267683.0,09/09/2009 00:00:00,Travel & Tourism,Danang Airport Services Joint Stock Company,MAS,Travel & Leisure,156197197800.0,Travel & Leisure,Consumer Services,4267683.0
8315764.0,25/01/2017 00:00:00,Transportation Services,Noibai Airport Services Joint Stock Company,NAS,Industrial Goods & Services,257779942000.0,Industrial Transportation,Industrials,8315764.0
17949098.0,02/12/2015 00:00:00,Food Products,Noibai Catering Services Joint Stock Company,NCS,Food & Beverage,366143484000.0,Food Producers,Consumer Goods,17949098.0
26166940.0,08/01/2015 00:00:00,Transportation Services,Noibai Cargo Terminal Services Joint Stock Company,NCT,Industrial Goods & Services,2302584416000.0,Industrial Transportation,Industrials,26166940.0
33581691.0,10/12/2015 00:00:00,Transportation Services,Saigon Ground Services Joint Stock Company,SGN,Industrial Goods & Services,2042195691900.0,Industrial Transportation,Industrials,33581691.0
