issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
240212451.0,12/08/2015 00:00:00,Real Estate Services,LDG Investment Joint stock Company,LDG,Real Estate,1309776244170.0,Real Estate Investment & Services,Financials,240212451.0
