issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
1200000.0,31/12/2019 00:00:00,Heavy Construction,VNECO 12 Electricity Construction Joint-stock Company,E12,Construction & Materials,6000000000.0,Construction & Materials,Industrials,1200000.0
2158880.0,26/07/2010 00:00:00,Heavy Construction,VNECO 2 Electricity Construction Joint Stock Company,VE2,Construction & Materials,13008096000.0,Construction & Materials,Industrials,2158880.0
1319710.0,30/06/2010 00:00:00,Heavy Construction,VNECO 3 Electricity Construction Joint Stock Company,VE3,Construction & Materials,11877390000.0,Construction & Materials,Industrials,1319710.0
1028000.0,16/10/2012 00:00:00,Heavy Construction,VNECO4 Electricity Construction Joint Stock Company,VE4,Construction & Materials,74016000000.0,Construction & Materials,Industrials,1028000.0
1800000.0,27/08/2012 00:00:00,Heavy Construction,Vneco 8 Electricity Construction Joint Stock Corporation,VE8,Construction & Materials,9000000000.0,Construction & Materials,Industrials,1800000.0
