issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
18363175.0,09/05/2002 00:00:00,Forestry,Savimex Corporation,SAV,Basic Resources,268612704750.0,Forestry & Paper,Basic Materials,18363175.0
