issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
3286404.0,17/10/2018 00:00:00,Industrial Machinery,An Giang Mechanical Joint Stock Company,CKA,Industrial Goods & Services,101549883600.0,Industrial Engineering,Industrials,3286404.0
3700000.0,20/10/2017 00:00:00,Industrial Machinery,Pho Yen Mechanical Joint Stock Company,FBC,Industrial Goods & Services,13690000000.0,Industrial Engineering,Industrials,3700000.0
7079853.0,27/09/2017 00:00:00,Industrial Machinery,Machinery Spare Parts N01 Joint Stock Company,FT1,Industrial Goods & Services,253692372549.0,Industrial Engineering,Industrials,7079853.0
