issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
14387207.0,25/12/2006 00:00:00,Farming & Fishing,Bentre Aquaproduct Import And Export Joint Stock Company,ABT,Food & Beverage,422803526300.0,Food Producers,Consumer Goods,14387207.0
18752687.0,19/12/2001 00:00:00,Food Products,Bibica Corporation,BBC,Food & Beverage,993892411000.0,Food Producers,Consumer Goods,18752687.0
65388889.0,07/12/2006 00:00:00,Farming & Fishing,Sao Ta Foods Joint Stock Company,FMC,Food & Beverage,2354000004000.0,Food Producers,Consumer Goods,65388889.0
14728019.0,15/12/2000 00:00:00,Food Products,Long An Food Processing Export Joint Stock Company,LAF,Food & Beverage,234911903050.0,Food Producers,Consumer Goods,14728019.0
17586988.0,21/12/2006 00:00:00,Farming & Fishing,Vietnam National Seed Group Joint Stock Company,NSC,Food & Beverage,1282939668000.0,Food Producers,Consumer Goods,17586988.0
41714614.0,17/12/2009 00:00:00,Specialty Chemicals,Vietnam Fumigation Joint Stock Company,VFG,Chemicals,1708131543300.0,Chemicals,Basic Materials,41714614.0
