issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
4310000.0,18/08/2011 00:00:00,Transportation Services,Da Nang Port Logistics Joint Stock Company,DNL,Industrial Goods & Services,74132000000.0,Industrial Transportation,Industrials,4310000.0
12120000.0,06/11/2020 00:00:00,Transportation Services,Green Development And Investment Service Joint Stock Company,GIC,Industrial Goods & Services,157560000000.0,Industrial Transportation,Industrials,12120000.0
22500000.0,10/11/2009 00:00:00,Trucking,Dinh Vu Petroleum Service Port Joint Stock Company,PSP,Industrial Goods & Services,376000000000.0,Industrial Transportation,Industrials,22500000.0
63250000.0,12/04/2018 00:00:00,Transportation Services,VIP Green Port Joint Stock Company,VGR,Industrial Goods & Services,2295975000000.0,Industrial Transportation,Industrials,63250000.0
3050000.0,17/07/2017 00:00:00,Transportation Services,Central Container Joint Stock Company,VSM,Industrial Goods & Services,59170000000.0,Industrial Transportation,Industrials,3050000.0
