issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
105104665.0,25/05/2010 00:00:00,Investment Services,Viet Dragon Securities Corporation,VDS,Financial Services,1711500000000.0,Financial Services,Financials,105104665.0
