issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
15534900.0,10/04/2017 00:00:00,Water,Ca Mau Water Supply Joint Stock Company,CMW,Utilities,155349000000.0,"Gas, Water & Multi-utilities",Utilities,15534900.0
28000000.0,30/09/2016 00:00:00,Water,Can Tho Water Supply - Sewerage Joint Stock Company,CTW,Utilities,397580120000.0,"Gas, Water & Multi-utilities",Utilities,28000000.0
36690887.0,05/11/2009 00:00:00,Building Materials & Fixtures,CMC Joint Stock Company,CVT,Construction & Materials,1682277168950.0,Construction & Materials,Industrials,36690887.0
12200000.0,21/12/2015 00:00:00,Water,Long An Water Supply Sewerage Joint Stock Company,LAW,Utilities,254980000000.0,"Gas, Water & Multi-utilities",Utilities,12200000.0
17230204.0,16/07/2015 00:00:00,Water,Quang Binh Water Supply Joint Stock Company,NQB,Utilities,342881059600.0,"Gas, Water & Multi-utilities",Utilities,17230204.0
45000000.0,26/09/2008 00:00:00,Containers & Packaging,Tan Phu Viet Nam Joint Stock Company,TPP,Industrial Goods & Services,468000000000.0,General Industrials,Industrials,45000000.0
