issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
73663016.0,22/06/2017 00:00:00,Commodity Chemicals,An Tien Industries Joint Stock Company,HII,Chemicals,405146588000.0,Chemicals,Basic Materials,73663016.0
