issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
2299854.0,06/03/2008 00:00:00,Farming & Fishing,Ngo Quyen Processing Export Joint Stock Company,NGC,Food & Beverage,38177576400.0,Food Producers,Consumer Goods,2299854.0
