issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
66000000.0,02/08/2017 00:00:00,Conventional Electricity,Bac Ha Hydropower Joint Stock Company,BHA,Utilities,990000000000.0,Electricity,Utilities,66000000.0
31000000.0,21/05/2015 00:00:00,Industrial Machinery,Dong Anh Licogi Mechanical Joint Stock Company,CKD,Industrial Goods & Services,818400000000.0,Industrial Engineering,Industrials,31000000.0
30859515.0,13/09/2011 00:00:00,Heavy Construction,Licogi 14 Joint Stock Company,L14,Construction & Materials,1132536860500.0,Construction & Materials,Industrials,30859515.0
5026600.0,18/12/2017 00:00:00,Heavy Construction,Mechanized Construction And Installation Joint Stock Company No9,LG9,Construction & Materials,24630340000.0,Construction & Materials,Industrials,5026600.0
1893540.0,01/11/2016 00:00:00,Industrial Machinery,Licogi Quang Ngai Joint Stock Company,LQN,Industrial Goods & Services,17041860000.0,Industrial Engineering,Industrials,1893540.0
