issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
15119946.0,14/04/2004 00:00:00,Building Materials & Fixtures,Hoa An Joint Stock Company,DHA,Construction & Materials,425583509700.0,Construction & Materials,Industrials,15119946.0
5992348.0,08/08/2006 00:00:00,Building Materials & Fixtures,Thanh Thanh Joint Stock Company,TTC,Construction & Materials,65939860800.0,Construction & Materials,Industrials,5992348.0
8000000.0,29/12/2006 00:00:00,Building Materials & Fixtures,Vitaly Joint Stock Company,VTA,Construction & Materials,36720000000.0,Construction & Materials,Industrials,8000000.0
