issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
118684000.0,17/10/2018 00:00:00,Travel & Tourism,Phu Tho Tourist Service Joint Stock Company,DSP,Travel & Leisure,1258050400000.0,Travel & Leisure,Consumer Services,118684000.0
