issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
40000000.0,25/11/2016 00:00:00,Oil Equipment & Services,PTSC Offshore Services Joint Stock Company,POS,Oil & Gas,398240000000.0,"Oil Equipment, Services & Distribution",Oil & Gas,40000000.0
30000000.0,04/10/2019 00:00:00,Transportation Services,PTSC Quang Ngai Joint Stock Company,PQN,Industrial Goods & Services,120000000000.0,Industrial Transportation,Industrials,30000000.0
50000000.0,25/02/2010 00:00:00,Heavy Construction,Sao Mai - Ben Dinh Petroleum Investment Joint Stock Company,PSB,Construction & Materials,305900000000.0,Construction & Materials,Industrials,50000000.0
40000000.0,29/06/2017 00:00:00,Transportation Services,PTSC Thanh Hoa Technical Services Company,PSN,Industrial Goods & Services,572000000000.0,Industrial Transportation,Industrials,40000000.0
22500000.0,10/11/2009 00:00:00,Trucking,Dinh Vu Petroleum Service Port Joint Stock Company,PSP,Industrial Goods & Services,376000000000.0,Industrial Transportation,Industrials,22500000.0
