issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
4039147.0,28/12/2016 00:00:00,Gas Distribution,PETEC Binh Dinh Joint Stock Company,GCB,Utilities,70685072500.0,"Gas, Water & Multi-utilities",Utilities,4039147.0
3000000.0,29/03/2017 00:00:00,Soft Drinks,PETEC Coffee Joint Stock Company,PCF,Food & Beverage,9108000000.0,Beverages,Consumer Goods,3000000.0
7192550.0,10/04/2020 00:00:00,Transportation Services,Petec Logistics Joint Stock Company,PLO,Industrial Goods & Services,12227335000.0,Industrial Transportation,Industrials,7192550.0
