issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
11949005.0,14/08/2009 00:00:00,Trucking,Foreign Trade Forwarding and Transportation Joint Stock Company,VNT,Industrial Goods & Services,939594795000.0,Industrial Transportation,Industrials,11949005.0
