issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
9800000.0,12/06/2018 00:00:00,Personal Products,Bach Tuyet Cotton Corporation,BBT,Personal & Household Goods,91140000000.0,Personal Goods,Consumer Goods,9800000.0
100979982.0,05/09/2018 00:00:00,Investment Services,ThanhCong Securities Company,TCI,Financial Services,763004743992.0,Financial Services,Financials,100979982.0
