issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
3297860.0,30/11/2017 00:00:00,Distillers & Vintners,Hapro Vodka Joint Stock Company,HAV,Food & Beverage,9563794000.0,Beverages,Consumer Goods,3297860.0
