issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
327132940.0,09/12/2019 00:00:00,Food Products,Masan MEATLife Joint Stock Company,MML,Food & Beverage,14398429221160.0,Food Producers,Consumer Goods,327132940.0
