issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
26530000.0,01/04/2014 00:00:00,Building Materials & Fixtures,Yen Binh Cement Joint Stock Company,VCX,Construction & Materials,113362690000.0,Construction & Materials,Industrials,26530000.0
