issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
30304758.0,14/08/2009 00:00:00,Real Estate Holding & Development,Industrial Urban Development Joint - Stock Company No.2,D2D,Real Estate,801883163000.0,Real Estate Investment & Services,Financials,30304758.0
8834000.0,09/11/2016 00:00:00,Building Materials & Fixtures,Dong Nai Material and Building Investment Joint Stock Company,DND,Construction & Materials,154595000000.0,Construction & Materials,Industrials,8834000.0
120000000.0,16/03/2016 00:00:00,Water,Dong Nai Water Joint Stock Company,DNW,Utilities,3210000000000.0,"Gas, Water & Multi-utilities",Utilities,120000000.0
18521954.0,26/10/2011 00:00:00,Transportation Services,Dong Nai Port Joint Stock Company,PDN,Industrial Goods & Services,2291165709800.0,Industrial Transportation,Industrials,18521954.0
1518218.0,25/12/2006 00:00:00,Building Materials & Fixtures,Dong Nai Paint Corporation,SDN,Construction & Materials,63765156000.0,Construction & Materials,Industrials,1518218.0
30000000.0,09/12/2016 00:00:00,Waste & Disposal Services,Sonadezi Environment Joint Stock Company,SZE,Industrial Goods & Services,384000000000.0,Support Services,Industrials,30000000.0
54898000.0,27/12/2021 00:00:00,Real Estate Holding & Development,Sonadezi Giang Dien Shareholding Company,SZG,Real Estate,1817123800000.0,Real Estate Investment & Services,Financials,54898000.0
20000000.0,09/09/2008 00:00:00,Real Estate Holding & Development,Sonadezi Long Thanh Shareholding Company,SZL,Real Estate,885896830000.0,Real Estate Investment & Services,Financials,20000000.0
