issue_share,listing_date,subsector,name,symbol,supersector,market_cap,sector,industry,listed_value
16000000.0,10/08/2017 00:00:00,Brewers,HABECO - Hai Phong Joint Stock Company,HBH,Food & Beverage,132800000000.0,Beverages,Consumer Goods,16000000.0
