"date","symbol","open","high","low","close","volume","timestamp"
"2016-01-14","TVM",8.1,8.1,8.1,8.1,300,1452729600
"2016-04-28","TVM",6.86,6.86,6.86,6.86,100,1461801600
"2016-05-06","TVM",7.55,7.89,7.55,7.89,200,1462492800
"2016-05-12","TVM",8.85,8.85,8.85,8.85,300,1463011200
"2016-05-25","TVM",8.11,8.11,8.11,8.11,3000,1464134400
"2016-06-08","TVM",6.93,6.93,6.93,6.93,100,1465344000
"2016-06-10","TVM",7.97,7.97,5.9,5.9,700,1465516800
"2016-06-14","TVM",7.01,7.01,7.01,7.01,300,1465862400
"2016-07-07","TVM",5.97,6.27,5.97,6.27,200,1467849600
"2016-07-11","TVM",5.61,5.61,5.24,5.24,400,1468195200
"2016-10-19","TVM",5.38,5.38,5.38,5.38,500,1476835200
"2016-10-20","TVM",5.38,5.38,5.38,5.38,500,1476921600
"2016-11-01","TVM",5.38,5.38,5.38,5.38,1000,1477958400
"2016-11-03","TVM",5.38,5.38,5.38,5.38,8000,1478131200
"2017-03-16","TVM",6.12,6.12,6.12,6.12,200,1489622400
"2017-03-17","TVM",6.64,6.64,6.64,6.64,300,1489708800
"2017-04-10","TVM",6.14,6.14,6.14,6.14,100,1491782400
"2017-04-11","TVM",6.64,6.64,6.64,6.64,500,1491868800
"2017-05-26","TVM",5.64,5.64,5.64,5.64,500,1495756800
"2017-05-29","TVM",5.81,5.81,5.81,5.81,500,1496016000
"2017-06-01","TVM",4.98,5.14,4.98,4.98,6100,1496275200
"2017-06-02","TVM",4.98,4.98,4.98,4.98,500,1496361600
"2017-06-08","TVM",5.06,5.06,5.06,5.06,4000,1496880000
"2017-06-12","TVM",5.81,5.81,5.81,5.81,600,1497225600
"2017-06-13","TVM",6.64,6.64,6.64,6.64,3000,1497312000
"2017-06-14","TVM",6.64,6.64,6.64,6.64,500,1497398400
"2017-06-19","TVM",6.22,6.22,6.22,6.22,500,1497830400
"2017-06-20","TVM",6.22,6.22,6.22,6.22,4000,1497916800
"2017-07-06","TVM",6.22,6.22,6.22,6.22,100,1499299200
"2017-07-19","TVM",6.64,6.64,6.64,6.64,500,1500422400
"2017-07-20","TVM",6.64,6.64,6.64,6.64,500,1500508800
"2017-09-06","TVM",3.98,3.98,3.98,3.98,100,1504656000
"2017-10-02","TVM",4.56,4.56,4.56,4.56,300,1506902400
"2017-12-07","TVM",4.15,4.15,4.15,4.15,7800,1512604800
"2018-06-04","TVM",3.58,3.58,3.58,3.58,100,1528070400
"2018-07-05","TVM",3.3,3.3,3.3,3.3,100,1530748800
"2018-08-15","TVM",3.11,3.11,3.11,3.11,100,1534291200
"2018-12-28","TVM",1.89,1.89,1.89,1.89,100,1545955200
"2019-03-22","TVM",2.64,2.64,2.64,2.64,100,1553212800
"2019-03-25","TVM",3.02,3.02,3.02,3.02,100,1553472000
"2019-03-26","TVM",3.4,3.4,3.4,3.4,100,1553558400
"2019-03-27","TVM",3.87,3.87,3.87,3.87,100,1553644800
"2019-03-28","TVM",4.43,4.43,4.43,4.43,200,1553731200
"2019-03-29","TVM",5.09,5.09,5.09,5.09,100,1553817600
"2019-04-01","TVM",5.85,5.85,5.85,5.85,100,1554076800
"2019-04-03","TVM",6.7,6.7,6.7,6.7,100,1554249600
"2019-04-10","TVM",5.75,5.75,5.75,5.75,200,1554854400
"2019-04-12","TVM",6.6,6.6,6.6,6.6,500,1555027200
"2019-04-16","TVM",5.66,5.66,5.66,5.66,100,1555372800
"2019-04-17","TVM",6.51,6.51,6.51,6.51,1600,1555459200
"2019-04-18","TVM",6.51,6.51,6.51,6.51,500,1555545600
"2019-04-22","TVM",5.56,5.56,5.56,5.56,100,1555891200
"2019-04-23","TVM",6.32,6.32,6.32,6.32,100,1555977600
"2019-05-03","TVM",7.26,7.26,7.26,7.26,100,1556841600
"2019-05-22","TVM",7.54,7.54,7.54,7.54,100,1558483200
"2019-06-11","TVM",7.54,7.54,7.54,7.54,100,1560211200
"2019-07-08","TVM",7.54,7.54,7.54,7.54,100,1562544000
"2019-07-29","TVM",8.68,8.68,8.68,8.68,100,1564358400
"2020-08-31","TVM",9.94,9.94,9.94,9.94,100,1598832000
"2020-12-15","TVM",8.77,8.77,8.77,8.77,100,1607990400
"2020-12-23","TVM",10.04,10.04,10.04,10.04,100,1608681600
"2020-12-25","TVM",11.5,11.5,11.5,11.5,100,1608854400
"2021-02-18","TVM",12.67,12.67,12.67,12.67,100,1613606400
"2021-03-04","TVM",13.16,13.16,13.16,13.16,500,1614816000
"2021-04-15","TVM",14.13,14.13,13.94,14.13,600,1618444800
"2021-05-25","TVM",13.94,13.94,13.94,13.94,200,1621900800
"2021-06-03","TVM",13.45,13.94,13.45,13.94,1500,1622678400
"2021-06-10","TVM",11.7,11.7,11.7,11.7,100,1623283200
"2021-06-11","TVM",9.94,9.94,9.94,9.94,4600,1623369600
